"","X001","X003","X006","X007","X010","X011","X013","X015","X018","X020","X021","X024","X025","X028","X029","X031","X034","X035","X037","X039","X081","X082","X083","X084","X085","X086","X091","X093","X094","X098","X099","X100","X101","X107","X108","X109","X116","X118","X119","X120"
"K13001",1.53387878062772e-07,5.24150661027365e-08,1.97864879656602e-06,3.94804354948658e-07,5.91362995608391e-07,3.24047577183758e-07,2.57120251130378e-07,4.70741597368404e-07,5.89466807454377e-06,7.28203075769243e-06,2.80492215219059e-06,1.5791234055181e-06,1.98929864074135e-06,6.44390671832854e-07,2.47668490112166e-07,6.85453160700685e-07,4.65525102131843e-07,5.82447403866894e-07,0,2.29063567063994e-07,4.15669913307329e-06,2.3200848586168e-06,2.33962992418629e-06,2.11424259098569e-06,7.26571414123037e-08,2.42370262676851e-06,5.43375613292772e-06,3.14894536781319e-07,1.49922171652641e-07,1.52083830925074e-06,5.18950893026265e-08,2.78293711325648e-06,1.50026972934496e-05,1.36579005491517e-06,1.00761568530147e-06,1.12304654075996e-06,1.70761212502646e-05,2.35464686419119e-06,4.34691919458409e-06,1.17132030052955e-06
"K06404",0.000290260994587453,0.00039227435471288,0.000234975537085529,0.000284357836651771,0.000366645057277202,0.000268765060516209,0.000360431168034564,0.000281362252747095,0.000296461151266279,0.000302003590557213,0.000136506211406609,0.000106590829872472,0.000352639573680686,0.000147484915015744,0.000104268434337222,0.000150799695354151,0.000198080930957099,0.000220423984174516,0.000212399698621701,0.000433571519738728,0.000292908732243898,0.000265851462821069,0.000244234538427252,0.000391092594480533,0.000166748139541237,0.000417235918860002,0.000328063026525511,0.000179741801594777,7.16627980499623e-05,0.000143972693275737,0.000357557165295097,0.000159555061160038,0.000284572439087453,0.000132481635326771,0.000161407437589229,0.00035793097606221,0.000375393413744052,0.00046688722905471,0.000121981240168021,0.00021636888884782
"K01032",1.94291312212845e-06,0,4.39699732570226e-08,4.93505443685822e-08,0,1.10176176242478e-06,1.02848100452151e-07,5.64889916842085e-07,1.52448312272684e-07,1.7201647459116e-07,1.24663206764026e-07,3.0367757798425e-07,0,0,3.88013967842393e-06,0,5.81906377664804e-08,7.76596538489192e-06,4.8301932676251e-06,9.16254268255977e-08,5.54226551076438e-08,5.04366273612348e-08,0,3.80563666377424e-07,5.8125713129843e-07,4.48833819771947e-07,0,0,2.99844343305282e-07,2.89683487476331e-07,1.03790178605253e-07,7.13573618783712e-08,0,3.90225729975762e-07,1.25951960662684e-07,2.56696352173705e-06,0,0,5.35005439333426e-07,1.95220050088259e-07
"K06951",3.47679190275618e-06,1.1531314542602e-06,4.17714745941714e-06,1.97402177474329e-07,5.91362995608391e-07,2.39795207115981e-06,0,7.53186555789446e-07,6.86017405227077e-06,1.59975321369779e-05,1.9322797048424e-06,1.9435364990992e-06,9.70389580849439e-07,1.69152551356124e-06,3.3848026981996e-06,3.35110434120335e-06,1.16381275532961e-07,1.10017842952636e-06,1.03044123042669e-06,5.49752560953586e-07,0,2.01746509444939e-07,9.70090456369925e-07,2.53709110918283e-07,1.45314282824607e-06,0,0,0,0,2.82441400289423e-06,5.18950893026265e-08,1.21307515193231e-06,0,4.68270875970914e-06,1.5114235279522e-06,1.39043857427423e-06,9.2010159207308e-06,0,2.54127583683377e-06,4.2948411019417e-06
"K03862",1.05326342936437e-05,1.10071638815747e-06,1.3630691709677e-06,2.96103266211493e-07,2.46401248170163e-07,7.64752282153669e-06,1.18275315519974e-06,4.75449013342088e-06,2.54080520454473e-07,1.89218122050276e-06,1.4336268777863e-06,1.5791234055181e-06,3.88155832339776e-07,3.22195335916427e-07,3.36829146552545e-05,3.04645849200305e-07,5.23715739898324e-07,7.7918519361749e-05,5.60946444813528e-05,5.49752560953586e-07,6.09649206184082e-07,4.03493018889879e-07,7.41833878400531e-07,2.83308507192082e-06,1.06805997876086e-05,4.98205539946861e-06,4.85156797582832e-08,1.00766251770022e-06,3.2982877763581e-06,1.6656800529889e-06,3.11370535815759e-07,3.56786809391856e-07,6.38412650785088e-07,7.54436411286473e-06,4.09343872153722e-06,2.25678876286049e-05,3.61611979417368e-07,1.17732343209559e-07,1.27732548640855e-05,1.56176040070607e-06
"K03863",7.82278178120139e-06,7.33810925438311e-07,1.23115925119663e-06,2.46752721842911e-07,1.9712099853613e-07,5.50880881212389e-06,8.74208853843284e-07,3.43641366078935e-06,2.03264416363578e-07,1.433470621593e-06,9.97305654112209e-07,1.214710311937e-06,3.39636353297304e-07,2.4164650193732e-07,2.41889558676215e-05,2.28484386900228e-07,4.07334464365363e-07,5.51383542327327e-05,3.94787796407225e-05,5.49752560953586e-07,4.98803895968794e-07,3.02619764167409e-07,5.70641444923485e-07,2.41023655372369e-06,7.41102842405498e-06,3.50090379422118e-06,4.85156797582832e-08,1.00766251770022e-06,2.32379366061593e-06,1.23115482177441e-06,2.59475446513133e-07,3.56786809391856e-07,5.32010542320907e-07,6.11353643628693e-06,3.96748676087454e-06,1.60970004175594e-05,3.61611979417368e-07,1.17732343209559e-07,9.76384926783503e-06,1.23639365055897e-06
"K06406",0.000527500912657874,0.000501507352470983,0.000565146066272511,0.000616338948619224,0.000601908969030073,0.000372913951823069,0.000492848097366708,0.000591063149655768,0.000494440692804404,0.000385316903084198,0.000477896403129894,0.000410632820950303,0.00047617016732282,0.000287478788471432,0.000248741720235985,0.000347981721249048,0.00059866528134155,0.000316980820460005,0.000387123889755926,0.000523639314308291,0.000497640020211534,0.000531097686113803,0.000389120401293325,0.000581881845891082,0.000283871451497871,0.000534291779056525,0.000476860616344166,0.00021204998106854,8.66550152152264e-05,0.00047290829330511,0.000426421948799682,0.000318467906063171,0.000403902403730032,0.000234525663715433,0.000385224071686818,0.000429645519450738,0.000478493006986826,0.000545846387233921,0.000320936387920139,0.000443930393900701
"K06957",1.87133211236582e-05,5.76565727130101e-07,5.62815657689889e-06,7.40258165528734e-07,1.62624823792307e-06,4.27742801882561e-06,1.23417720542581e-06,5.79012164763137e-06,7.11425457272524e-07,5.84856013609943e-06,1.12196886087624e-06,9.71768249549601e-07,1.79522072457146e-06,4.83293003874641e-07,2.08867093327926e-05,1.29474485910129e-06,1.97848168406033e-06,5.22908335916056e-05,4.16684672553792e-05,8.24628841430379e-07,2.16148354919811e-06,4.53929646251114e-07,2.39669406867864e-06,2.78657173491914e-05,5.44928560592278e-06,6.14902333087567e-06,3.88125438066266e-07,4.66043914436353e-06,2.39875474644225e-06,2.82441400289423e-06,2.85422991164446e-06,8.56288342540455e-07,6.38412650785088e-07,0.000176967368544008,0.000116568539593314,2.10704922409249e-05,4.25898553536011e-06,1.05959108888604e-06,0.000138232030387774,2.73308070123563e-06
"K05020",1.6617020123467e-05,1.14788994764993e-05,4.04523753964608e-06,6.61297294539002e-06,3.69601872255244e-06,7.32347524435294e-06,6.68512652938982e-06,6.30793740473661e-06,1.06713818590879e-05,2.52290829400368e-05,4.61253865026897e-06,1.7005944367118e-06,2.56182849344252e-05,4.34963703487176e-06,3.21969037145815e-06,1.06626047220107e-06,1.45476594416201e-06,2.65337150650474e-06,8.62994530482352e-06,9.25416810938537e-06,2.16148354919811e-06,6.35501504751559e-06,6.27705589415834e-07,4.31305488561081e-06,5.59459988874738e-06,7.71994170007748e-06,2.86242510573871e-06,5.10129149585737e-06,6.74649772436884e-07,9.41471334298076e-07,6.53878125213094e-06,3.85329754143205e-06,6.17132229092252e-06,4.16240778640813e-06,2.14118333126562e-06,1.94661400398393e-05,6.58937384716092e-06,4.90551430039831e-06,1.04326060670018e-05,1.95220050088259e-06
"K06400",0.000429895092917264,0.000439133423808726,0.000339008493811644,0.000352214835158571,0.000496744916311048,0.000359628001158535,0.000456234173605742,0.000359929025347882,0.000383610769782163,0.000363241455511666,0.000295514131634124,0.00026705406207935,0.000471754894729955,0.000231497348855953,0.000182036340232442,0.000303122619954303,0.00036043281032558,0.000270579177285276,0.000314606588164648,0.000461379836780297,0.000449366887612776,0.000404552188064465,0.000380218394752518,0.000478157104377324,0.00023875136668083,0.000484830292117657,0.000385796685437868,0.000213309559215666,0.00021146522311605,0.000345375137943656,0.000424346145227577,0.000314828680607374,0.000370545342726511,0.000179048572437212,0.000339125654084276,0.000351353132037758,0.000463305303851296,0.000498871182293307,0.000311975046811304,0.000359855625662691
"K06403",0.000280699816854874,0.000381476851095716,0.00023435995745993,0.000278633173505015,0.000358809497585391,0.00026714482263029,0.000358477054125973,0.000278773173961569,0.000295038300351734,0.000303609077653397,0.000137067195837047,0.000105619061622922,0.000350601755560902,0.000148048756853598,0.000100388294658798,0.000146458492003046,0.000194880445879943,0.000216670434238485,0.000209243972353519,0.000425004542330535,0.000287643580008671,0.000261665222750086,0.000242465549947989,0.000378576278341898,0.000178227967884381,0.000418313120027454,0.000329130371480194,0.000179993717224202,7.09131871916991e-05,0.000143538168044522,0.000354080194311821,0.000157057553494295,0.000281646381104688,0.000130010205703591,0.000159455182198957,0.00035568488298069,0.000374388936023448,0.000460804391322216,0.000117433693933687,0.000206998326443584
"K06954",2.86324039050509e-06,0,4.39699732570226e-08,1.97402177474329e-07,0,1.23138079329828e-06,3.08544301356453e-07,7.06112396052606e-07,2.54080520454473e-07,4.0137177404604e-07,6.23316033820131e-08,3.0367757798425e-07,0,0,5.61381910920909e-06,0,1.16381275532961e-07,1.03546205131892e-05,1.01756071504635e-05,4.58127134127988e-08,1.10845310215288e-07,5.04366273612348e-08,1.71192433477046e-07,3.3827881455771e-07,1.08985712118456e-06,8.07900875589504e-07,0,0,3.74805429131602e-07,2.89683487476331e-07,2.07580357210506e-07,7.13573618783712e-08,0,3.90225729975762e-07,6.29759803313418e-08,3.74348846919986e-06,0,0,8.02508159000139e-07,3.90440100176518e-07
"K10817",0,0,0,0,0,0,0,0,5.08161040908946e-08,1.7201647459116e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K07136",1.26289352938349e-05,2.09660264410946e-07,5.36433673735675e-06,3.45453810580076e-07,3.44961747438228e-07,2.07390449397605e-06,4.11392401808604e-07,2.30663382710518e-06,4.57344936818051e-07,4.93113893827992e-06,3.11658016910065e-07,5.4661964037165e-07,1.60114280840157e-06,8.05488339791068e-08,8.6683971539258e-06,1.14242193450114e-06,9.31050204263686e-07,2.89282210587224e-05,1.7453098340352e-05,7.33003414604782e-07,1.82894761855225e-06,3.02619764167409e-07,5.13577300431137e-07,2.74005839791745e-05,2.10705710095681e-06,1.92998542501937e-06,3.88125438066266e-07,4.59746023700726e-06,1.04945520156849e-06,2.24504702794157e-06,2.12769866140769e-06,7.84930980662084e-07,4.78809488088816e-07,0.00017527639038078,0.000116253659691657,1.1818727881331e-05,4.21880642653595e-06,1.02034697448285e-06,0.000135155749111607,1.69190710076491e-06
"K03242",0,0,0,0,0,0,0,0,0,0,4.98652827056105e-07,0,0,0,8.25561633707219e-08,3.04645849200305e-07,0,0,2.96251853747673e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K03243",0,0,0,0,0,0,0,0,0,0,4.98652827056105e-07,0,0,0,8.25561633707219e-08,3.04645849200305e-07,0,0,2.96251853747673e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12203",0,5.24150661027365e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23581891037163e-07,6.4402576901668e-08,0,0,0,0,4.22848518197138e-08,0,0,0,0,7.49610858263204e-08,0,0,0,0,1.95112864987881e-07,1.25951960662684e-07,5.34784067028551e-08,0,0,6.68756799166783e-08,0
"K12204",0,5.24150661027365e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23581891037163e-07,6.4402576901668e-08,0,0,0,0,4.22848518197138e-08,0,0,0,0,7.49610858263204e-08,0,0,0,0,1.95112864987881e-07,1.25951960662684e-07,5.34784067028551e-08,0,0,6.68756799166783e-08,0
"K12205",0,5.24150661027365e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23581891037163e-07,6.4402576901668e-08,0,0,0,0,4.22848518197138e-08,0,0,0,0,7.49610858263204e-08,0,0,0,0,1.95112864987881e-07,1.25951960662684e-07,5.34784067028551e-08,0,0,6.68756799166783e-08,0
"K13919",1.47252362940262e-05,8.54365577474604e-06,4.96860697804355e-06,5.87271477986129e-06,3.54817797365034e-06,1.71097120753024e-05,2.47863922089684e-05,2.63615294526306e-06,7.36833509317971e-06,5.96323778582687e-06,4.17621742659488e-06,6.6809067156535e-07,4.49775570723715e-05,4.59128353680909e-06,5.11848212898476e-06,2.36100533130236e-06,2.61857869949162e-06,9.12500932724801e-06,8.30793242031518e-06,2.19901024381434e-05,2.38317416962868e-06,3.02619764167409e-06,1.59779604578576e-06,2.57937596100254e-06,2.39768566660602e-06,4.75763848958263e-06,9.70313595165665e-07,2.41839004248053e-05,8.09579726924261e-06,1.08631307803624e-06,1.54128415228801e-05,4.56687116021576e-06,3.35166641662171e-06,4.8127840030344e-06,3.33772695756112e-06,2.71135521983476e-05,2.42280026209636e-05,2.78633212262624e-06,1.05663574268352e-05,2.66800735120621e-06
"K13918",6.03325653713572e-06,3.66905462719155e-07,3.51759786056181e-07,9.87010887371645e-08,4.92802496340325e-08,3.37009480271109e-06,5.65664552486831e-07,2.07126302842098e-06,5.08161040908946e-08,8.02743548092079e-07,4.98652827056105e-07,6.6809067156535e-07,1.45558437127416e-07,8.05488339791068e-08,1.56031148770664e-05,7.61614623000762e-08,1.74571913299441e-07,3.5594008014088e-05,2.82083286829306e-05,1.83250853651195e-07,3.32535930645863e-07,1.51309882083705e-07,3.9944901144644e-07,2.02967288734626e-06,4.50474276756283e-06,2.37881924479132e-06,4.85156797582832e-08,1.88936722068792e-07,1.34929954487377e-06,7.9662959055991e-07,2.07580357210506e-07,7.13573618783712e-08,1.59603162696272e-07,9.43045514108091e-06,5.47891028882674e-06,1.04282893070568e-05,1.20537326472456e-07,7.8488228806373e-08,9.56322222808499e-06,7.15806850323616e-07
"K06214",1.38049090256495e-06,0,1.7587989302809e-07,0,4.92802496340325e-08,1.94428546310255e-07,1.02848100452151e-07,2.35370798684202e-07,4.57344936818051e-07,9.17421197819519e-07,6.23316033820131e-08,1.214710311937e-07,9.70389580849439e-08,8.05488339791068e-08,2.31157257438021e-06,7.61614623000762e-08,5.81906377664804e-08,5.17731025659461e-06,6.69786799777347e-06,9.16254268255977e-08,1.66267965322931e-07,5.04366273612348e-08,1.71192433477046e-07,1.26854555459141e-06,6.53914272710733e-07,4.48833819771947e-07,0,2.51915629425056e-07,2.24883257478961e-07,1.44841743738166e-07,1.03790178605253e-07,7.13573618783712e-08,5.32010542320907e-08,7.34925124787685e-06,5.10105440683869e-06,1.44391698097709e-06,1.20537326472456e-07,7.8488228806373e-08,5.95193551258436e-06,1.95220050088259e-07
"K06215",0.000290465511758203,0.000526037603407063,0.000421935863374389,0.000237622871134723,0.000309332126952822,0.000459499464446569,0.000170933542951475,0.000415099940559458,0.000219525569672665,0.000335317447803034,0.000378851485355875,0.000114304240353272,0.000214116461014429,0.000643826829995,0.00057632457649101,0.000535415079969535,0.000304977132534124,0.000592996173514706,0.000422802917359451,0.00025517681370929,0.000361854515197807,0.00030267020079477,0.000177241232793235,0.000360351507207601,0.000614098159216791,0.000351571531027366,0.000264653033081435,0.000162485580979161,0.000107869002504075,0.000144189955891344,0.000340276100557322,0.000379193021021665,0.000210622973704847,0.000123961706888967,0.000147993553778653,0.000219635816328626,0.000209092082320887,0.000395227476154491,0.000109007358264186,0.000137760282012281
"K09936",0.000274973336073863,0.000187488691449488,0.000128656141750048,0.000217635900665448,0.00020579432247172,0.000170060168506036,0.000265553795367454,0.0001319959439021,0.000235380194149024,0.000247818401060998,0.000145107972673326,0.000140845660669095,0.000241481447194383,0.000125736729841386,0.00010633233842149,0.000153313023610053,0.000123771486529304,0.000152730652569541,0.000182323695208622,0.000291185606451749,0.000174858476864616,0.000122207948096272,0.000115497828452513,0.000191930942409681,9.49628838258809e-05,0.000135009212987402,0.000218223527552758,0.000276477403293998,7.81094514310259e-05,0.000129126414542575,0.000185940104971311,0.000135436272845149,0.000161571601702859,0.00027406853768631,0.000221675450766323,0.000230064105635683,0.000382585474223575,0.000119184375442477,0.000244898739854876,0.000167889243075903
"K06217",0.000797054543706853,0.000836387209801366,0.000761779786677916,0.000737494535044093,0.000764435232323113,0.000837792606050889,0.000727393190447839,0.000812217552099444,0.000749232638716149,0.000794658773786295,0.000805199652488845,0.000745589189466931,0.000714691926295612,0.000938152269354656,0.000941635599406454,0.000884158415841584,0.000787261138342713,0.000860792546537062,0.000843802562565654,0.000717472904757843,0.000783399229946545,0.00075317015638532,0.000710676855507709,0.000753220065464562,0.000887652296634114,0.000721096414845609,0.000683440380754936,0.000638480162777803,0.000698112592300522,0.000756073902313224,0.000642253625209306,0.000826746394722809,0.000718586639512849,0.000765622882212445,0.000791482120804304,0.000702545828855408,0.000688870820790085,0.000728213786865529,0.000759573972493632,0.00074007920988459
"K09930",2.30081817094159e-06,5.24150661027365e-08,1.01130938491152e-06,4.93505443685822e-07,2.56257298096969e-06,1.94428546310255e-07,6.17088602712907e-07,2.2124855076315e-06,3.15059845363546e-06,8.60082372955799e-07,4.36321223674091e-07,9.89988904228656e-05,3.88155832339776e-07,2.4164650193732e-07,1.15578628719011e-06,4.56968773800457e-07,9.89240842030167e-07,1.10017842952636e-06,2.57610307606672e-06,5.49752560953586e-07,3.87958585753507e-07,9.07859292502227e-07,1.59779604578576e-06,1.47996981368998e-06,3.79996849586348e-05,2.69300291863168e-06,1.4554703927485e-06,1.13362033241275e-06,3.74805429131602e-07,1.6656800529889e-05,7.26531250236771e-07,7.13573618783712e-07,2.66005271160453e-07,2.92669297481821e-06,3.90451078054319e-06,3.1017475887656e-06,4.0179108824152e-07,7.8488228806373e-08,2.74190287658381e-06,7.80880200353036e-07
"K09931",5.11292926875908e-08,5.24150661027365e-08,8.79399465140451e-08,4.93505443685822e-08,4.92802496340325e-08,1.29619030873503e-07,6.68512652938982e-07,2.82444958421042e-07,9.65505977726997e-07,1.20411532213812e-06,6.23316033820131e-08,3.644130935811e-07,6.79272706594607e-07,8.05488339791068e-08,8.25561633707219e-07,1.52322924600152e-07,5.81906377664804e-08,6.47163782074327e-08,1.28805153803336e-07,9.16254268255977e-08,3.32535930645863e-07,5.04366273612348e-07,2.85320722461743e-07,4.22848518197138e-08,1.38048568683377e-06,3.14183673840363e-07,1.94062719033133e-07,9.44683610343958e-07,7.49610858263204e-08,7.24208718690828e-08,1.24548214326304e-06,7.13573618783712e-08,2.55365060314035e-06,1.95112864987881e-07,6.29759803313418e-08,2.13913626811421e-07,2.45092563827327e-06,3.53197029628678e-07,3.34378399583391e-07,2.60293400117679e-07
"K09932",5.41970502488463e-06,3.66905462719155e-07,1.7587989302809e-07,9.87010887371645e-08,1.42912723938694e-06,3.30528528727433e-06,4.6281645203468e-07,1.88296638947362e-06,2.7948857249992e-06,1.20411532213812e-06,4.98652827056105e-07,9.94847745476404e-05,4.8519479042472e-08,8.05488339791068e-08,1.36217669561691e-05,7.61614623000762e-08,2.32762551065922e-07,3.11932942959826e-05,2.19612787234688e-05,3.66501707302391e-07,2.21690620430575e-07,9.58295919863462e-07,2.28256577969394e-07,8.8798188821399e-07,4.19231705948992e-05,2.10951895292815e-06,1.50398607250678e-06,3.14894536781319e-07,1.27433845904745e-06,1.70189048892344e-05,1.5568526790788e-07,4.28144171270227e-07,1.59603162696272e-07,1.82105340655356e-06,1.25951960662684e-07,9.51915639310822e-06,4.0179108824152e-08,3.92441144031865e-08,3.74503807533398e-06,5.85660150264777e-07
"K06213",0.000642183916156141,0.000563199885273903,0.000732275934622454,0.000756297092448523,0.00073861238151488,0.00052592921776924,0.000775783221710576,0.000687094435518922,0.000724790092648429,0.000551542156364122,0.000692067792350491,0.000706779195000544,0.000770489327194455,0.000373504943161118,0.000335838472592097,0.000468088347296268,0.000866574977618426,0.000413084642098043,0.000511936083791359,0.000710371934178859,0.0005894753597249,0.000748731733177531,0.000764944856919932,0.000725100639004452,0.00041538087745414,0.000756823586899456,0.000599508254773106,0.000565298672429824,0.000602162402442832,0.000812634603242978,0.000684184857365828,0.000557086924184444,0.000697306217820012,0.000584883331612004,0.000651675444468725,0.000674095316489489,0.000593365079115076,0.000704157144736375,0.000603619886927938,0.000802744845962921
"K09938",0,0,0,0,0,0,0,0,3.04896624545367e-07,1.7201647459116e-07,0,0,0,0,0,0,0,1.29432756414865e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30075243325254e-07,1.25951960662684e-07,1.0695681340571e-07,0,0,6.68756799166783e-08,1.30146700058839e-07
"K09939",3.798906446688e-05,1.57245198308209e-05,8.34989792150859e-05,4.81661313037363e-05,3.42497734956526e-05,3.44138526969151e-05,7.18908222160536e-05,3.50231748442092e-05,8.18647436904311e-05,4.41508951450644e-05,8.83862135956945e-05,7.95027899162767e-05,0.00010402576306706,4.00327704876161e-05,1.25485368323497e-05,3.57197258187357e-05,4.80654667951128e-05,1.00310386221521e-05,1.42329694952686e-05,4.6912218534706e-05,6.12974565490541e-05,0.000111061453449439,0.000246517104206946,3.7971796934103e-05,2.89901994235092e-05,0.000151436530791055,0.00013564984060416,0.000132192726540798,0.000330803271751552,6.11956367293749e-05,0.000152260192013906,5.44456671131972e-05,0.000193545435296346,7.1996647180528e-05,2.17267132143129e-05,4.19805492617413e-05,0.000113064012231164,8.42571136236414e-05,7.25601127095959e-05,8.70681423393635e-05
"K06337",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48833819771947e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13301",1.53899170989648e-05,5.24150661027365e-07,5.49624665712782e-06,3.94804354948658e-07,3.9424199707226e-07,4.14780898795211e-06,7.19936703165058e-07,3.62471029973671e-06,2.54080520454473e-07,5.1604942377348e-06,6.85647637202144e-07,9.11032733952751e-07,1.60114280840157e-06,1.61097667958214e-07,1.8410024431671e-05,1.14242193450114e-06,9.89240842030167e-07,5.15789534313239e-05,3.42621709116874e-05,7.7881612801758e-07,1.93979292876753e-06,4.03493018889879e-07,7.41833878400531e-07,2.78234324973717e-05,5.44928560592278e-06,3.41113703026679e-06,3.88125438066266e-07,4.59746023700726e-06,2.02394931731065e-06,2.60715138728698e-06,2.17959375071031e-06,7.84930980662084e-07,5.85211596552997e-07,0.000176577142814032,0.000116253659691657,1.82896150923765e-05,4.21880642653595e-06,1.05959108888604e-06,0.000138098279027941,1.95220050088259e-06
"K00748",0.000143519924574067,0.000305527420312851,0.000190477924149422,0.000102846534464125,0.000124629751324468,0.000442454561886704,0.000236139238638139,0.000214328649281834,0.000244120564052657,0.000383940771287469,0.000319636462142963,0.000314488499760489,0.000233669811068545,0.000644310122998875,0.000667466580852287,0.000534196496572734,0.000126739209055394,0.000491973907132903,0.000360268015187931,0.000190076947949702,0.000282489273083661,0.000220256751686513,0.000313909858852409,0.000142542235484255,0.000597822959540435,0.000182720248029159,0.000205852029214396,0.000437451490496609,0.000599014036838126,0.000278313410592885,0.000285007830450025,0.000511418212582287,0.000300798760628241,0.000349121953084982,0.000289815461484835,0.000252471558044179,0.00020583757450613,0.000174871773780599,0.000293851737553884,0.000298621603285007
"K00745",0,0,0,0,0,0,0,0,0,1.7201647459116e-07,0,6.073551559685e-08,0,0,3.30224653482888e-07,0,0,0,2.06088246085338e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0695681340571e-07,0,0,0,6.50733500294197e-08
"K00743",1.02258585375182e-06,1.20554652036294e-06,5.67212655015591e-06,4.88570389248964e-06,2.85825447877389e-06,7.7771418524102e-07,1.18275315519974e-05,3.48348782052619e-06,1.19926005654511e-05,7.16735310796499e-06,8.66409287009982e-06,7.22752635602515e-06,2.88205705512283e-05,4.83293003874641e-07,8.25561633707219e-07,1.06626047220107e-06,3.14229443938994e-06,9.06029294904058e-07,4.50818038311676e-07,1.12241147861357e-05,1.00315005744835e-05,7.41418422210152e-06,1.45513568455489e-05,4.10163062651224e-06,8.64619982806414e-06,4.50180321231262e-05,1.21774356193291e-05,3.93618170976649e-05,2.526188592347e-05,7.60419154625369e-06,4.17755468886143e-05,3.13972392264833e-06,3.45274841966268e-05,6.89398789623846e-06,3.84153480021185e-06,4.75957819655411e-06,7.50143961746917e-05,1.86801984559168e-05,1.28401305440022e-05,6.89777510311848e-06
"K07165",1.45207191232758e-05,5.24150661027365e-07,6.28770617575423e-06,4.93505443685822e-07,1.77408898682517e-06,3.7589518953316e-06,8.22784803617209e-07,3.57763613999987e-06,3.50631118227172e-06,5.38984953718968e-06,8.1031084396617e-07,9.97884521256246e-05,1.79522072457146e-06,2.4164650193732e-07,1.65112326741444e-05,1.44706778370145e-06,1.04743147979665e-06,4.72429560914259e-05,2.77575106446189e-05,1.32856868897117e-06,1.99521558387518e-06,1.26091568403087e-06,6.27705589415834e-07,2.81617113119294e-05,4.25044277261977e-05,3.05206997444924e-06,1.84359583081476e-06,5.54214384735122e-06,1.64914388817905e-06,1.89018475578306e-05,2.17959375071031e-06,1.56986196132417e-06,9.04417921945541e-07,0.000172609847892612,0.000115812827829338,1.20861199148453e-05,4.50006018830502e-06,1.02034697448285e-06,0.000135623878871024,2.14742055097085e-06
"K07164",0.000102821007594745,0.0002854000349294,0.000160050702655562,9.63322626074725e-05,0.00011768123612607,0.000373562046977437,0.000202867878141868,0.000185425115203414,0.000216374971219029,0.00032184282396006,0.000290465271760181,0.00026511052558025,0.000185198851505115,0.000605243938519008,0.00060043097619526,0.000497486671744098,0.000118476138492554,0.000429393169406316,0.000301275254746003,0.000149578509292788,0.000242363270785726,0.000187119887510181,0.00027698935736586,0.000104570438550152,0.00056076781742016,0.000168851282998206,0.000192995374078451,0.000219607449951292,0.000455388596394897,0.000244203179942547,0.000180906281308956,0.000349437001118384,0.000261642784713422,0.000160252699776713,0.000146545106231032,0.000199314021781541,0.000174859481602709,0.000168710447819299,0.000146658366057275,0.000251964011313913
"K07167",5.11292926875908e-08,0,0,0,4.92802496340325e-08,0,5.14240502260755e-08,9.41483194736808e-08,4.06528832727156e-07,2.2935529945488e-07,0,1.214710311937e-07,1.94077916169888e-07,0,1.65112326741444e-07,0,5.81906377664804e-08,6.47163782074327e-08,6.4402576901668e-08,0,1.10845310215288e-07,5.04366273612348e-08,0,0,0,4.48833819771947e-08,9.70313595165665e-08,6.29789073562639e-08,0,0,0,0,1.91523795235526e-06,1.95112864987881e-07,1.25951960662684e-07,5.34784067028551e-08,0,0,6.68756799166783e-08,1.30146700058839e-07
"K07166",0.000642899726253767,0.000552664456987253,0.000577325748864706,0.000657447952078253,0.000687213081146584,0.000459434654931132,0.000603461229402997,0.000595017379073662,0.00055557246602575,0.000467368761464181,0.000479641688024591,0.000476409384341692,0.000531822009784535,0.000320584359236845,0.00029158836902539,0.000402437166793602,0.000717199610471871,0.000322934727255089,0.00045597024446381,0.000609446526530463,0.00049797255614218,0.000532358601797834,0.00040041910190281,0.000621418182342514,0.000303924822527666,0.000537927332996678,0.000476521006585858,0.000350666556159677,0.000186428220450059,0.000617605195299538,0.000527721163118409,0.000440703066960821,0.000425821238073654,0.000293579824185098,0.000505193314218024,0.000608102962618166,0.000438153181727377,0.000552714107254479,0.000330633361508057,0.000552863181849949
