"","MGJ1","MGJ10","MGJ11","MGJ12","MGJ13","MGJ14","MGJ15","MGJ16","MGJ17","MGJ18","MGJ19","MGJ2","MGJ20","MGJ21","MGJ22","MGJ23","MGJ24","MGJ29","MGJ3","MGJ4","MGJ5","MGJ6","MGJ7","MGJ8","MGJ9"
"K12287",0,0,0,5.56479930551305e-06,2.6514789949834e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52149811854779e-06,0,0,0,0,1.09649423381095e-05,0
"K12284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12285",0,0,0,5.56479930551305e-06,2.6514789949834e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52149811854779e-06,0,0,0,0,1.09649423381095e-05,2.72191797227999e-06
"K11957",0,0,0,0,0,0,0,0,0,0,0,0,0,2.85329498504873e-06,0,0,0,0,0,0,0,0,0,0,0
"K11956",0,0,0,0,0,0,0,0,0,0,0,0,0,2.85329498504873e-06,0,0,0,0,0,0,0,0,0,0,0
"K11955",0,0,0,0,0,0,0,0,0,0,0,0,0,2.85329498504873e-06,0,0,0,0,0,0,0,0,0,0,0
"K11954",0,0,0,0,0,0,0,0,0,0,0,0,0,2.85329498504873e-06,0,0,0,0,0,0,0,0,0,0,0
"K11953",0,0,0,0,0,0,0,0,0,0,0,0,0,2.85329498504873e-06,0,0,0,0,0,0,0,0,0,0,0
"K11952",0,0,0,0,0,0,0,0,0,0,0,0,0,2.85329498504873e-06,0,0,0,0,0,0,0,0,0,0,0
"K11951",0,0,0,0,0,0,0,0,0,0,0,0,0,2.85329498504873e-06,0,0,0,0,0,0,0,0,0,0,0
"K11950",0,0,0,0,0,0,0,0,0,0,0,0,0,2.85329498504873e-06,0,0,0,0,0,0,0,0,0,0,0
"K11959",0,0,0,0,0,0,0,0,0,0,0,0,0,2.85329498504873e-06,0,0,0,0,0,0,0,0,0,0,0
"K11958",0,0,0,0,0,0,0,0,0,0,0,0,0,2.85329498504873e-06,0,0,0,0,0,0,0,0,0,0,0
"K13889",5.10232854162023e-05,9.30341876156807e-05,7.98785845514817e-06,4.17359947913478e-05,4.24236639197344e-05,4.16718756511231e-05,1.29966338718272e-05,2.35574035029859e-05,1.4251053687282e-05,3.79759508660243e-05,8.09640114968896e-05,4.31459286139257e-05,0,2.85329498504873e-06,5.92747559274756e-05,3.6464322091788e-05,6.05092458127602e-05,7.71905031930149e-05,5.54327340076562e-05,6.32003387538157e-05,9.21019839850903e-05,6.009666978597e-05,6.84516242592556e-05,8.49783031203485e-05,6.80479493069997e-05
"K13888",8.05630822361089e-06,1.71378766660464e-05,7.98785845514817e-06,1.39119982637826e-05,2.6514789949834e-05,1.78593752790527e-05,0,7.36168859468309e-05,2.49393439527435e-05,3.45235916963857e-06,6.74700095807414e-06,6.81251504430406e-06,0,5.70658997009747e-06,0,9.7238192244768e-06,1.512731145319e-05,2.96886550742365e-06,3.2607490592739e-06,4.21335591692105e-06,5.41776376382884e-06,5.72349236056857e-06,1.22235043320099e-05,2.74123558452737e-06,5.44383594455997e-06
"K11963",0,0,0,0,0,0,0,0,0,0,0,0,0,2.85329498504873e-06,0,0,0,0,0,0,0,0,0,0,0
"K07217",1.07417442981479e-05,2.93792171417939e-05,4.26019117607903e-05,4.17359947913478e-05,1.85603529648838e-05,2.97656254650879e-06,4.33221129060907e-06,8.83402631361971e-06,4.2753161061846e-05,1.38094366785543e-05,0,6.81251504430406e-06,2.85942018107278e-05,2.85329498504873e-06,0,4.8619096122384e-06,0,0,3.2607490592739e-06,1.05333897923026e-05,2.43799369372298e-05,2.28939694422743e-05,4.88940173280397e-06,1.09649423381095e-05,2.17753437782399e-05
"K07216",0.000166497036621292,0.00028644736713249,0.000332827435631174,0.000336670357983539,0.000315526000403025,0.000163710940057983,3.89899016154816e-05,0.000150178447331535,0.000114008429498256,0.000110475493428434,0.000155181022035705,0.00021800048141773,0.000371724623539462,0.000430847542742359,0.000156903765690377,0.000347626537275045,0.000148247652241262,0.000163287602908301,0.00013369071143023,0.00020013440605375,0.000203166141143582,0.000143087309014214,0.000176018462380943,0.000213816375593135,0.000244972617505199
"K07215",0,0,0,2.78239965275652e-06,0,0,0,0,0,0,0,0,3.57427522634098e-06,0,0,0,0,0,0,0,0,0,0,0,0
"K07214",0.000187980525217587,0.000117516868567176,5.59150091860372e-05,0.000155814380554365,0.000209466840603689,0.000375046880860108,1.29966338718272e-05,0.000262076113970718,3.20648707963845e-05,7.249954256241e-05,0.000678073596286451,0.000288396470208872,2.14456513580459e-05,8.5598849551462e-06,0.000575313807531381,0.000415693271846383,0.000589965146674412,0.000632368353081237,0.000322814156868116,0.000168534236676842,0.000203166141143582,0.000197460486439616,0.000266472394437817,0.000331689505727812,0.000269469879255719
"K07213",5.37087214907393e-05,5.14136299981393e-05,3.99392922757409e-05,7.79071902771827e-05,0.000106059159799336,4.76250007441406e-05,2.59932677436544e-05,0.00010011896488769,3.20648707963845e-05,1.72617958481929e-05,1.01205014371112e-05,4.31459286139257e-05,0.000164416660411685,5.13593097308772e-05,5.92747559274756e-05,1.45857288367152e-05,1.81527737438281e-05,1.18754620296946e-05,6.1954232126204e-05,4.84535930445921e-05,0.000105646393394662,0.000148810801374783,4.64493164616378e-05,6.03071828596021e-05,5.44383594455997e-05
"K07212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K07219",1.34271803726848e-05,1.95861447611959e-05,2.66261948504939e-05,1.94767975692957e-05,2.91662689448174e-05,1.19062501860352e-05,8.66442258121813e-06,8.83402631361971e-06,3.91903976400255e-05,1.03570775089157e-05,6.74700095807414e-06,2.04375451329122e-05,2.14456513580459e-05,2.85329498504873e-06,1.39470013947001e-05,1.70166836428344e-05,1.2101849162552e-05,1.48443275371182e-05,9.78224717782169e-06,1.47467457092237e-05,1.35444094095721e-05,1.14469847211371e-05,1.95576069312159e-05,8.22370675358211e-06,1.63315078336799e-05
"K07218",0,0,2.66261948504939e-06,2.78239965275652e-06,0,0,0,0,3.5627634218205e-06,0,0,0,0,5.70658997009747e-06,0,0,0,0,0,0,0,0,0,0,0
"K12150",0,2.44826809514949e-06,0,5.56479930551305e-06,5.3029579899668e-06,0,0,0,3.5627634218205e-06,0,0,0,0,0,0,0,0,0,0,0,0,2.86174618028429e-06,0,0,2.72191797227999e-06
"K08689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74123558452737e-06,0
"K08688",0,0,5.32523897009878e-06,5.56479930551305e-06,7.95443698495021e-06,0,0,2.94467543787324e-06,3.5627634218205e-06,0,0,0,3.57427522634098e-06,2.85329498504873e-06,0,0,0,0,0,0,0,2.86174618028429e-06,0,0,0
"K00402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K00401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K11994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K00152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K01043",2.14834885962957e-05,4.89653619029898e-06,7.98785845514817e-06,1.39119982637826e-05,1.59088739699004e-05,1.19062501860352e-05,8.66442258121813e-06,7.36168859468309e-05,0,3.45235916963857e-06,3.37350047903707e-06,4.5416766962027e-06,0.000160842385185344,5.70658997009747e-06,5.57880055788006e-05,0,6.05092458127602e-06,2.96886550742365e-06,6.52149811854779e-06,1.05333897923026e-05,4.60509919925452e-05,0.00012019333957194,9.77880346560795e-06,1.37061779226368e-05,8.16575391683996e-06
"K00154",0,2.44826809514949e-06,2.66261948504939e-06,5.56479930551305e-06,7.95443698495021e-06,0,0,0,0,3.45235916963857e-06,0,0,3.57427522634098e-06,5.70658997009747e-06,0,0,3.02546229063801e-06,0,0,0,0,2.86174618028429e-06,0,0,0
"K00157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K00156",2.14834885962957e-05,2.20344128563454e-05,3.19514338205927e-05,2.78239965275652e-05,1.3257394974917e-05,4.76250007441406e-05,8.66442258121813e-06,1.76680526272394e-05,1.06882902654615e-05,6.90471833927714e-06,6.07230086226672e-05,6.35834737468379e-05,1.07228256790229e-05,8.5598849551462e-06,1.39470013947001e-05,2.4309548061192e-05,1.512731145319e-05,3.56263860890838e-05,5.21719849483823e-05,2.31734575430658e-05,8.12664564574326e-06,1.71704770817057e-05,2.93364103968238e-05,3.56360625988558e-05,1.63315078336799e-05
"K10533",2.68543607453696e-06,2.44826809514949e-06,0,0,0,0,0,0,0,6.90471833927714e-06,0,0,0,0,0,0,3.02546229063801e-06,0,0,2.10667795846052e-06,0,5.72349236056857e-06,2.44470086640199e-06,2.74123558452737e-06,0
"K10530",2.14834885962957e-05,1.46896085708969e-05,5.32523897009878e-06,1.11295986110261e-05,2.12118319598672e-05,1.19062501860352e-05,0.000701818229078669,2.94467543787324e-06,0.000263644493214717,0.000479877924579762,2.02410028742224e-05,0,0.000125099632921934,1.42664749252437e-05,5.57880055788006e-05,5.59119605407416e-05,2.72291606157421e-05,5.9377310148473e-06,9.78224717782169e-06,2.10667795846052e-06,2.70888188191442e-06,1.14469847211371e-05,1.46682051984119e-05,1.37061779226368e-05,2.72191797227999e-05
"K10531",0,0,0,0,0,0,0,0,0,3.45235916963857e-06,0,0,0,0,0,0,3.02546229063801e-06,0,0,0,0,2.86174618028429e-06,0,0,0
"K10536",2.68543607453696e-05,4.65170938078403e-05,5.32523897009878e-06,1.94767975692957e-05,5.3029579899668e-05,1.78593752790527e-05,0.000121301916137054,2.65020789408591e-05,3.5627634218205e-05,2.416651418747e-05,1.34940019161483e-05,4.08750902658243e-05,1.78713761317049e-05,5.70658997009747e-06,3.48675034867503e-05,2.91714576734304e-05,2.72291606157421e-05,3.56263860890838e-05,3.2607490592739e-05,2.10667795846052e-05,3.52154644648875e-05,3.72027003436957e-05,3.66705129960298e-05,2.1929884676219e-05,2.99410976950799e-05
"K10537",8.05630822361089e-06,2.44826809514949e-06,2.66261948504939e-06,5.56479930551305e-06,5.3029579899668e-06,5.95312509301758e-06,0,2.94467543787324e-06,0,0,3.37350047903707e-06,9.08335339240541e-06,0,0,3.48675034867503e-06,4.8619096122384e-06,3.02546229063801e-06,5.9377310148473e-06,0,4.21335591692105e-06,8.12664564574326e-06,8.58523854085286e-06,4.88940173280397e-06,5.48247116905474e-06,2.72191797227999e-06
"K10535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K10538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K10539",8.05630822361089e-06,2.44826809514949e-06,2.66261948504939e-06,5.56479930551305e-06,5.3029579899668e-06,5.95312509301758e-06,0,2.94467543787324e-06,0,0,3.37350047903707e-06,9.08335339240541e-06,0,0,3.48675034867503e-06,4.8619096122384e-06,3.02546229063801e-06,5.9377310148473e-06,0,4.21335591692105e-06,8.12664564574326e-06,8.58523854085286e-06,4.88940173280397e-06,5.48247116905474e-06,2.72191797227999e-06
"K00073",5.37087214907393e-06,7.34480428544847e-06,1.59757169102963e-05,2.22591972220522e-05,3.44692269347842e-05,8.92968763952637e-06,8.66442258121813e-06,2.94467543787324e-05,0.000174575407669205,3.10712325267472e-05,0,4.5416766962027e-06,1.42971009053639e-05,3.99461297906823e-05,0,0,3.02546229063801e-06,0,3.91289887112868e-05,1.26400677507631e-05,1.62532912914865e-05,2.28939694422743e-05,1.95576069312159e-05,1.37061779226368e-05,1.90534258059599e-05
"K13934",2.68543607453696e-06,4.89653619029898e-06,0,5.56479930551305e-06,2.6514789949834e-06,2.97656254650879e-06,0.000194949508077408,0,7.125526843641e-05,0.000151903803464097,1.01205014371112e-05,0,1.78713761317049e-05,2.85329498504873e-06,1.39470013947001e-05,2.4309548061192e-06,6.05092458127602e-06,2.96886550742365e-06,0,0,0,2.86174618028429e-06,2.44470086640199e-06,5.48247116905474e-06,1.08876718891199e-05
"K00076",7.2506774012498e-05,2.69309490466444e-05,1.59757169102963e-05,5.56479930551305e-05,8.48473278394689e-05,7.44140636627197e-05,1.73288451624363e-05,9.71742894498168e-05,2.1376580530923e-05,2.07141550178314e-05,8.77110124549638e-05,9.31043722721554e-05,0.000171565210864367,0,0.000118549511854951,0.000221216887356847,8.16874818472263e-05,0.000103910292759828,2.28252434149173e-05,6.32003387538157e-05,9.21019839850903e-05,0.000151672547555067,8.06751285912656e-05,6.30484184441295e-05,3.26630156673598e-05
"K00077",0.00066330271041063,0.00053127417664744,0.000631040817956706,0.000614910323259192,0.000625749042816083,0.000681632823150513,0.000428888917770297,0.000653717947207859,0.000676925050145895,0.000431544896204822,0.000630844589579932,0.000658543120949392,0.000468230054650668,0.000636284781665868,0.000589260808926081,0.00048619096122384,0.000614168844999516,0.000596741966992153,0.000704321796803162,0.000646750133247381,0.000660967179187119,0.000546593520434299,0.000684516242592556,0.000652414069117514,0.000658704149291757
"K00074",0.000475322185193043,0.000717342551878801,0.000905290624916793,0.000762377504855287,0.000482569177086979,0.000342304692848511,0.00055452304519796,0.000482926771811211,0.00049878687905487,0.000631781728043859,0.000175422024909928,0.000458709346316473,0.00104726264131791,0.00114987787897464,0.000261506276150628,0.00033304080843833,0.000266240681576145,0.000222664913056774,0.000280424419097555,0.000530882845532052,0.000506560911917997,0.000523699550992024,0.000469382566349182,0.00042763275118627,0.000536217840539158
"K00075",0.0008136871305847,0.00077120444997209,0.000758846553239077,0.000762377504855287,0.000784837782515087,0.000833437513022461,0.000979079751677649,0.000798007043663647,0.000837249404127818,0.000904518102445306,0.000816387115926971,0.000824314320360791,0.000782766274568674,0.000750416581067817,0.000798465829846583,0.000802215086019336,0.000859231290541195,0.000855033266138011,0.000802144268581378,0.000819497725841144,0.000807246800810497,0.000812735915200737,0.000858090004107097,0.000794958319512937,0.000797521965878036
"K00078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K00079",0,0,0,0,0,0,0,0,0,0,0,0,0,2.85329498504873e-06,0,0,0,0,0,0,0,0,0,0,2.72191797227999e-06
"K02290",0,0,0,0,0,0,0,0,0,0,0,0,0,5.70658997009747e-06,0,0,0,0,0,0,0,2.86174618028429e-06,0,0,0
"K02563",0.000832485183106459,0.000869135173778069,0.000852038235215805,0.000818025497910418,0.000806049614474954,0.000848320325755005,0.00097474754038704,0.000792117692787901,0.000840812167549638,0.000911422820784583,0.000833254618322156,0.000801605936879777,0.000789914825021356,0.000907347805245498,0.000784518828451883,0.000785198402376501,0.000828976667634815,0.000792687090482114,0.000805405017640652,0.000825817759716525,0.000788284627637096,0.000807012422840169,0.000831198294576676,0.00079221708392841,0.000835628817489956
"K02292",0,0,0,0,0,0,0,0,0,0,0,0,0,2.85329498504873e-06,0,0,0,0,0,0,0,0,0,0,0
"K08966",0,0,0,2.78239965275652e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K02294",0,0,0,0,0,0,0,0,0,0,0,0,0,2.85329498504873e-06,0,0,0,0,0,0,0,0,0,0,0
"K08278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K08279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K08274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K08275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K08276",0,4.89653619029898e-06,0,0,0,0,0,0,3.5627634218205e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K08277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K00298",2.68543607453696e-06,0,0,0,2.6514789949834e-06,0,0,0,3.5627634218205e-06,0,0,0,0,0,0,0,0,0,0,0,5.41776376382884e-06,2.86174618028429e-06,0,0,0
"K00299",1.34271803726848e-05,1.46896085708969e-05,1.3313097425247e-05,2.22591972220522e-05,1.59088739699004e-05,5.95312509301758e-06,0.000116969704846445,5.88935087574648e-06,3.91903976400255e-05,2.07141550178314e-05,0,0,1.78713761317049e-05,8.5598849551462e-06,0,4.8619096122384e-06,9.07638687191403e-06,0,3.2607490592739e-06,2.10667795846052e-06,2.70888188191442e-06,8.58523854085286e-06,4.88940173280397e-06,8.22370675358211e-06,8.16575391683996e-06
"K00296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K00297",0.000475322185193043,0.000281550830942192,0.00013046835476742,0.000308846361455974,0.000495826572061896,0.000604242196941284,6.06509580685269e-05,0.000612492491077633,0.00014251053687282,0.00026583165606217,0.000688194097723562,0.00063810557581648,0.000200159412675095,3.42395398205848e-05,0.000610181311018131,0.000588291063080846,0.000668627166231,0.00065908814264805,0.000544545092898741,0.000610936607953552,0.000552611903910542,0.000572349236056857,0.000576949404470869,0.000592106886257912,0.000503554824871798
"K00294",5.37087214907393e-06,2.44826809514949e-06,5.32523897009878e-06,8.34719895826957e-06,1.3257394974917e-05,1.19062501860352e-05,4.33221129060907e-06,5.88935087574648e-06,3.5627634218205e-06,6.90471833927714e-06,1.34940019161483e-05,6.81251504430406e-06,0,3.99461297906823e-05,6.97350069735007e-06,2.4309548061192e-06,9.07638687191403e-06,0,1.30429962370956e-05,1.26400677507631e-05,8.12664564574326e-06,8.58523854085286e-06,9.77880346560795e-06,1.91886490916916e-05,1.63315078336799e-05
"K00292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K00293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K00290",0.00048606392949119,0.000389274627128769,0.000378091966877014,0.000506396736801687,0.000461357345127112,0.000592335946755249,6.4983169359136e-05,0.000580101061261028,0.000181700934512846,0.000296902888588917,0.000698314599160673,0.000649459767556987,0.000378873173992144,0.000436554132712456,0.000571827057182706,0.000580998198662489,0.00065349985477781,0.000617524025544119,0.000521719849483823,0.000600403218161249,0.000530940848855226,0.000463602881206054,0.000586728207936477,0.000592106886257912,0.000544383594455998
"K07757",1.07417442981479e-05,7.34480428544847e-06,5.32523897009878e-06,5.56479930551305e-06,1.3257394974917e-05,5.95312509301758e-06,0.000485207664548215,0,0.000174575407669205,0.000310712325267472,6.74700095807414e-06,0,0.000107228256790229,1.14131799401949e-05,2.09205020920502e-05,2.4309548061192e-06,3.02546229063801e-06,0,6.52149811854779e-06,2.10667795846052e-06,0,2.86174618028429e-06,1.22235043320099e-05,5.48247116905474e-06,1.63315078336799e-05
"K12089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K01210",2.68543607453696e-05,0.000119965136662325,0.000101179540431877,6.12127923606435e-05,1.59088739699004e-05,5.95312509301758e-06,8.66442258121813e-06,1.76680526272394e-05,1.78138171091025e-05,6.90471833927714e-06,2.02410028742224e-05,2.49792218291149e-05,7.14855045268196e-06,0.000165491109132827,2.09205020920502e-05,1.70166836428344e-05,3.93310097782941e-05,6.53150411633203e-05,6.52149811854779e-06,3.37068473353684e-05,1.62532912914865e-05,3.43409541634114e-05,2.68917095304219e-05,1.91886490916916e-05,3.26630156673598e-05
"K01213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K01212",0.000332994073242583,0.000217895860468305,7.98785845514817e-05,0.000186420776734687,0.000310223042413058,0.000461367194708862,2.59932677436544e-05,0.000432867289367366,6.05669781709485e-05,0.000196784472669399,0.000640965091017043,0.000451896831272169,1.42971009053639e-05,1.42664749252437e-05,0.000617154811715481,0.000311162215183258,0.000635347081033982,0.000602679698007001,0.00042715812676488,0.000431868981484407,0.000362990172176532,0.00036058001871582,0.000425377950753946,0.000446821400277961,0.000421897285703398
"K01215",0.000115473751205089,2.69309490466444e-05,3.72766727906915e-05,2.78239965275652e-05,5.03781009046846e-05,5.95312509301758e-05,0.000541526411326133,2.94467543787324e-05,0.000438219900883922,0.000490235002088677,1.68675023951853e-05,9.08335339240541e-06,0.000142971009053639,1.42664749252437e-05,5.57880055788006e-05,5.59119605407416e-05,3.02546229063801e-05,5.9377310148473e-06,0.000182601947319338,1.47467457092237e-05,3.79243463468019e-05,2.57557156225586e-05,3.66705129960298e-05,3.01535914298011e-05,4.89945235010398e-05
"K01214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K01217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K01216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K01219",0,7.34480428544847e-06,2.66261948504939e-06,0,1.06059159799336e-05,5.95312509301758e-06,0,0,0,0,3.37350047903707e-06,0,0,2.85329498504873e-06,0,0,6.05092458127602e-06,0,3.2607490592739e-06,6.32003387538157e-06,0,0,0,5.48247116905474e-06,1.08876718891199e-05
"K01218",8.05630822361089e-05,7.09997747593352e-05,1.86383363953457e-05,4.17359947913478e-05,6.89384538695684e-05,0.000127992189499878,4.33221129060907e-06,0.000103063640325563,3.5627634218205e-06,3.10712325267472e-05,0.000229398032574521,8.85626955759527e-05,3.57427522634098e-06,5.70658997009747e-06,0.000275453277545328,8.99453278264104e-05,0.000184553199728919,0.000296886550742365,0.000146733707667325,4.63469150861315e-05,8.39753383393471e-05,8.87141315888129e-05,7.33410259920596e-05,0.000128838072472786,8.43794571406796e-05
"K02749",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K02746",3.22252328944436e-05,1.95861447611959e-05,1.59757169102963e-05,2.78239965275652e-05,2.91662689448174e-05,1.19062501860352e-05,8.66442258121813e-06,7.65615613847042e-05,1.4251053687282e-05,1.72617958481929e-05,1.34940019161483e-05,1.58958684367095e-05,0.000164416660411685,0,6.97350069735007e-05,1.45857288367152e-05,1.81527737438281e-05,1.18754620296946e-05,2.60859924741912e-05,2.52801355015263e-05,7.04309289297749e-05,0.000143087309014214,1.95576069312159e-05,3.28948270143284e-05,1.08876718891199e-05
"K02747",2.95397968199066e-05,1.71378766660464e-05,1.59757169102963e-05,2.50415968748087e-05,2.6514789949834e-05,8.92968763952637e-06,8.66442258121813e-06,7.36168859468309e-05,1.4251053687282e-05,1.38094366785543e-05,1.01205014371112e-05,6.81251504430406e-06,0.000160842385185344,0,6.62482566248257e-05,9.7238192244768e-06,1.81527737438281e-05,5.9377310148473e-06,2.28252434149173e-05,1.89601016261447e-05,6.23042832840317e-05,0.000137363816653646,1.22235043320099e-05,2.46711202607463e-05,8.16575391683996e-06
"K02744",0.000171867908770366,7.58963109496342e-05,6.65654871262348e-05,6.95599913189131e-05,0.000103407680804353,8.63203138487549e-05,0.000537194200035524,0.00019140390346176,0.000416843320352999,0.00038666422699952,5.0602507185556e-05,6.35834737468379e-05,0.00029309056855996,1.42664749252437e-05,0.000156903765690377,0.000106962011469245,0.00010589118017233,0.000100941427252404,0.000241295430386268,7.58404065045789e-05,0.000157115149151036,0.000214630963521321,0.000107566838121687,0.000101425716627513,7.34917852515597e-05
"K02745",2.68543607453696e-05,1.95861447611959e-05,1.59757169102963e-05,2.50415968748087e-05,2.38633109548506e-05,8.92968763952637e-06,8.66442258121813e-06,7.36168859468309e-05,1.4251053687282e-05,1.38094366785543e-05,1.01205014371112e-05,9.08335339240541e-06,0.000160842385185344,0,6.62482566248257e-05,9.7238192244768e-06,1.81527737438281e-05,5.9377310148473e-06,1.95644943556434e-05,1.89601016261447e-05,5.95954014021173e-05,0.000134502070473361,1.22235043320099e-05,2.46711202607463e-05,8.16575391683996e-06
"K02742",0,9.79307238059796e-06,2.66261948504939e-06,1.39119982637826e-05,1.85603529648838e-05,0,0,5.88935087574648e-06,2.1376580530923e-05,0,0,0,0,0,0,0,0,0,6.52149811854779e-06,2.10667795846052e-06,0,2.86174618028429e-06,0,1.09649423381095e-05,2.72191797227999e-06
"K00924",0.000107417442981479,3.67240214272424e-05,5.05897702159384e-05,3.33887958330783e-05,7.68928908545186e-05,6.54843760231934e-05,1.73288451624363e-05,3.82807806923521e-05,0.000203077515043769,3.45235916963857e-05,6.74700095807414e-06,2.04375451329122e-05,2.14456513580459e-05,4.85060147458285e-05,1.04602510460251e-05,4.8619096122384e-06,1.2101849162552e-05,2.96886550742365e-06,0.00017608044920079,2.73868134599868e-05,7.58486926936038e-05,4.006444652398e-05,4.88940173280397e-05,3.83772981833832e-05,6.26041133624397e-05
"K00925",0.000837856055255533,0.000869135173778069,0.000854700854700855,0.000829155096521444,0.000814004051459904,0.000830460950475952,0.00168523019204693,0.000736168859468309,0.0010260758654843,0.00113927852598073,0.000856869121675415,0.000799335098531676,0.000818509026832084,0.000910201100230546,0.000847280334728033,0.000855696091753958,0.000853180365959919,0.00081346914903408,0.000838012508233391,0.000800537624214999,0.000790993509519011,0.000812735915200737,0.00079941718331345,0.000819629439773684,0.000824741145600836
"K00926",0.000488749365565727,0.000514136299981393,0.000508560321644434,0.000503614337148931,0.000458705866132128,0.000336351567755493,0.000775465821019023,0.000394586508675014,0.000798059006487792,0.000780233172338317,0.000232771533053558,0.000485959406493689,0.000543289834403829,0.000679084206441599,0.000282426778242678,0.000476467141999363,0.000329775389679543,0.00031766860929433,0.000440201123001976,0.000532989523490513,0.000441547746752051,0.000409229703780653,0.000479161369814789,0.000411185337679105,0.000468169891232158
"K00927",0.000805630822361089,0.00077120444997209,0.000756183933754027,0.000751247906244261,0.00078748926151007,0.000830460950475952,0.000970415329096431,0.000780338991036408,0.000830123877284177,0.000901065743275667,0.000819760616406008,0.000792522583487372,0.000782766274568674,0.000747563286082768,0.000784518828451883,0.000785198402376501,0.000822925743053539,0.000795655955989538,0.000808665766699926,0.00080264430217346,0.000780157981991353,0.000789841945758463,0.000816530089378264,0.000783993377174828,0.000794800047905756
"K00928",0.0010607472494421,0.000898514390919863,0.000849375615730756,0.000895932688187601,0.000922714690254224,0.00109239845456873,0.000875106680703031,0.00105419380675862,0.000844374930971459,0.000928684616632776,0.0011098816576032,0.00111498162891776,0.000722003595720878,0.000784656120888402,0.00110529986052999,0.000960227148417084,0.00111639558524543,0.00114004435485068,0.00102713595367128,0.00113549941961022,0.00102666623324557,0.00107029307142632,0.0011050047916137,0.00106634064238115,0.00103705074743868
"K00929",0.000292712532124529,0.000477412278554151,0.000660329632292249,0.0005119615361072,0.000304920084423091,0.000363140630674072,3.89899016154816e-05,0.000279744166597958,0.000224454095574692,0.000148451444294459,0.000573495081436302,0.000261146410031655,0.000453932953745304,0.000707617156292086,0.00044979079497908,0.000296576486346542,0.000429615645270597,0.000477987346695207,0.000319553407808842,0.000238054609306039,0.000262761542545699,0.00022035445588189,0.000251804189239405,0.000345395683650449,0.000351127418424118
"K12085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K02298",0,4.89653619029898e-06,0,5.56479930551305e-06,5.3029579899668e-06,0,0,0,3.5627634218205e-06,0,0,0,3.57427522634098e-06,5.70658997009747e-06,0,0,3.02546229063801e-06,0,0,0,0,2.86174618028429e-06,0,0,2.72191797227999e-06
