"CBN1.1"	"CBN10.1"	"CBN10.2"	"CBN11.1"	"CBN12.1"	"CBN13.1"	"CBN13.2"	"CBN17.1"	"CBN6.2"	"CBN7.1"	"CBN9.2"
"K03259"	0	0	0	0	4.62630982396891e-05	0	0	0	0	0	0
"K03260"	0	0	0	0	2.31315491198446e-05	0	0	0	0	0	0
"K03262"	0	0	0	1.42008137066254e-05	0	0	1.89782130114628e-05	0	0	0	0
"K03243"	0	0	0	2.13012205599381e-05	0	0	0	0	0	0	0
"K14211"	0	0	0	0	0	0	4.74455325286571e-05	0	0	0	0
"K10205"	0	0	0	0	1.15657745599223e-05	0	0	0	0	0	0
"K01173"	0	2.38558154514117e-05	0	0	4.62630982396891e-05	0	1.89782130114628e-05	0	0	8.59098328576474e-05	0.000271284532260252
"K01689"	0.00262443513134478	0.00328415059381101	0.00510640071698035	0.00221532693823356	0.00218593139182531	0.00402513682344939	0.00315038335990283	0.00410913524905025	0.0032831991357337	0.00295911646509674	0.00225166161776009
"K00993"	0	0	0	7.10040685331269e-06	0	0	0	0	0	0	0
"K10844"	0	1.19279077257058e-05	0	7.10040685331269e-06	0	0	4.74455325286571e-05	0	3.37604024239969e-05	0	0
"K03267"	0	0	0	0	2.31315491198446e-05	0	0	0	0	0	0
"K06089"	0	0	0	7.10040685331269e-06	0	0	0	0	0	0	0
"K08754"	0	0	0	0	2.31315491198446e-05	0	0	0	0	0	0
"K10255"	0	0	0	1.42008137066254e-05	0	0	0	0	0	0	0
"K01889"	0.00145164068202508	0.00151882025040654	0.00157707886089053	0.00173959967906161	0.00122597210335176	0.00149772532965559	0.00180293023608897	0.000782356796988984	0.00178930132847184	0.00182319756397896	0.00133833702581724
"K01890"	0.00392845133723171	0.00209533579048232	0.00209814015854158	0.00236443548215313	0.00252133885406306	0.00334491990289747	0.001660593638503	0.00262195250882794	0.00358704275754967	0.00258684052271361	0.00236017543066419
"K01624"	0.00355939014688635	0.00209931175972423	0.00297352313859536	0.00213722246284712	0.00341190349517707	0.00328251468082849	0.00319782889243149	0.0048210094517159	0.00247294947755777	0.00143183054762746	0.00236017543066419
"K03841"	4.10067989272621e-05	1.98798462095097e-05	0.000507166329713694	0.000127807323359629	5.78288727996114e-05	0.000455558121103574	0.000113869278068777	0	6.75208048479938e-05	0	0
"K00122"	0	0	2.08424519060422e-05	0	0	0	0	0	0	0	0
"K00787"	0	0	0	0	1.15657745599223e-05	0	0	0	0	0	0
"K00953"	0	0	0	1.42008137066254e-05	0	0	0	0	0	0	0
"K04437"	0	0	0	7.10040685331269e-06	0	0	0	0	0	0	0
"K07192"	0.00107437813189427	0.00320065523973107	0.0012991795021433	0.00222952775194019	0.000983090837593394	0.000474279687724269	0.000948910650573142	0.000902177207338648	0.000717408551509934	0.00391367016351505	0.0012931229371072
"K13990"	0.000328054391418097	7.1567446354235e-05	0.00028484684271591	0.000134907730212941	0.000127223520159145	0.000480520209931167	0.00013284749108024	0.000119820410349664	0.000582366941813946	0.000114546443810197	0
"K13625"	0	0	0	2.84016274132508e-05	0	0	0	0	0	0	0
"K01206"	0.0011891971688906	0.0022543745601584	0.00195224299519929	0.00176090089962155	0.0029608382873401	0.00282695655972492	0.00348250208760343	0.00228363605607595	0.00251514998058777	0.00201410830366262	0.00130216575484921
"K05305"	0	0	1.38949679373615e-05	0	5.78288727996114e-05	7.48862664827793e-05	0	0	0	0	1.80856354840168e-05
"K06574"	0	0	0	2.13012205599381e-05	0	0	0	0	0	0	0
"K00036"	0.00148444612116689	0.000119279077257058	0.00028484684271591	6.39036616798143e-05	0.000115657745599223	0.000274582977103524	9.48910650573142e-05	0.000542715976289655	0.000261643118785976	0.000820916180639742	0.00034362707419632
"K05185"	0	0	0	0	0	0	0	0	0	0	1.80856354840168e-05
"K01132"	0	0	0	0	0	0	0	0	2.53203018179977e-05	0	0
"K12317"	0	0	0	4.26024411198762e-05	0	0	0	0	0	0	0
"K00134"	0.00272285144877021	0.00333186222471383	0.00370995643927552	0.00308157657433771	0.00281048321806111	0.0032700336364147	0.00324527442496015	0.00263604902769261	0.00271771239513175	0.000973644772386671	0.00250486051453633
"K01880"	0.00438772748521705	0.00574129958530641	0.00298741810653272	0.00308867698119102	0.0021281025190257	0.00300169118151807	0.00354892583314355	0.00525800153652056	0.00313971742543171	0.00513549889749048	0.00316498620970294
"K00252"	0	0	0	0	0	0	7.59128520458514e-05	0	0	0	0
"K11204"	0	0	0	2.84016274132508e-05	0	0	0	0	0	0	0
"K13133"	0	0	0	2.84016274132508e-05	0	0	0	0	0	0	0
"K13134"	0	0	0	0	0	0	1.89782130114628e-05	0	0	0	0
"K13136"	0	0	0	7.10040685331269e-06	0	0	0	0	0	0	0
"K01307"	0	0	0	0	2.31315491198446e-05	0	0	0	0	0	0
"K13789"	0.00265724057048659	0.000850857417767016	0.001479814085329	0.000717141092184582	0.000624551826235803	0.000961040419862334	0.00111971456767631	0.000479281641398657	0.000970611569689911	0.0016322868242953	0.000759596690328706
"K14487"	0	0	0	0	2.31315491198446e-05	2.49620888275931e-05	0	0	0	0	0
"K12309"	0	1.59038769676078e-05	0	0	0	0	0	0	0	0	0
"K00281"	0.000467477507770788	8.74713233218428e-05	0.00102822762736475	0.000362120749518947	0.000370104785917513	0.00082998945351747	0.000474455325286571	0.000422895565939991	0.000827129859387924	0.0012409198079438	0.000533526246778496
"K00264"	2.46040793563573e-05	6.75914771123331e-05	0	1.42008137066254e-05	0	0	7.59128520458514e-05	0	0	0	0
"K10046"	4.92081587127146e-05	0	0	0	0	0	0	1.40965188646664e-05	0	0	0
"K00966"	4.10067989272621e-05	9.54232618056467e-05	8.33698076241689e-05	0.000163309357626192	0.0001040919710393	0.000187215666206948	1.89782130114628e-05	3.52412971616659e-05	0.000126601509089988	3.81821479367322e-05	0
"K08239"	0	0	1.38949679373615e-05	0	0	0	1.89782130114628e-05	0	0	0	1.80856354840168e-05
"K01137"	0	7.95193848380389e-06	0	1.42008137066254e-05	0	0	0	0	0	0	0
"K01810"	0.00216515898335944	0.00254859628405915	0.00249414674475639	0.00246384117809951	0.00149198491822997	0.00263350037131107	0.0016321263189858	0.00418666610280591	0.00277679309937374	0.0020809270625519	0.0020436768096939
"K00814"	0	0	0	7.10040685331269e-06	0	0	0	0	0	0	0
"K05213"	0	0	0	0	2.31315491198446e-05	0	0	0	0	0	0
"K00799"	0	0	0	0	4.62630982396891e-05	0	0	0	0	0	0
"K00693"	0	0	0	0	1.15657745599223e-05	3.74431332413896e-05	0	0	1.68802012119984e-05	0	0
"K01352"	0	0	0	7.10040685331269e-06	2.31315491198446e-05	0	0	0	0	0	0
"K11251"	0	0	0	7.10040685331269e-06	2.31315491198446e-05	0	2.84673195171943e-05	0	0	0	0
"K11252"	0	0	0	2.84016274132508e-05	0	0	0	0	0	0	0
"K11253"	0	0	0	5.68032548265016e-05	3.46973236797668e-05	0	5.69346390343885e-05	0	0	0	0
"K11254"	0	0	0	2.84016274132508e-05	2.31315491198446e-05	0	0	0	0	0	0
"K00022"	0	0	0	0	2.31315491198446e-05	1.24810444137965e-05	0	1.40965188646664e-05	0	0	0
"K01892"	0.00126300940695967	0.00169773886629213	0.00199392789901137	0.00198101351207424	0.00161920843838912	0.00187839718427638	0.00212555985728384	0.000937418504500314	0.00258267078543576	0.00375139603478394	0.0017181353709816
"K14416"	0	0	0	0	2.31315491198446e-05	0	0	0	0	0	0
"K06067"	0	0	0	2.13012205599381e-05	2.31315491198446e-05	0	0	0	0	0	0
"K10595"	0	0	1.38949679373615e-05	0	0	0	0	0	0	0	0
"K10615"	0	0	0	0	1.15657745599223e-05	0	0	0	0	0	0
"K12373"	0.003879243178519	0.000457236462818724	0.0042935450926447	0.00118576794450322	0.000624551826235803	0.00352589504689752	0.000778106733469976	0.00227658779664362	0.00385712597694165	0.00300684415001766	0.000976624316136908
"K12182"	0	0	0	0	0	0	1.89782130114628e-05	0	0	0	0
"K10532"	0	0	0	1.42008137066254e-05	0	0	0	0	0	0	0
"K05605"	0	0	0	7.10040685331269e-06	0	0	0	0	0	0	0
"K08268"	0	0	0	0	4.62630982396891e-05	0	0	0	0	0	0
"K14152"	0	0	0	1.42008137066254e-05	0	0	0	0	2.53203018179977e-05	0	0
"K01663"	0	7.95193848380389e-06	0	1.42008137066254e-05	0	0	0	0	0	0	0
"K00844"	0	0	0	0	1.15657745599223e-05	0	0	0	0	0	0
"K10802"	0	0	2.7789935874723e-05	3.55020342665635e-05	8.09604219194559e-05	0	1.89782130114628e-05	2.81930377293327e-05	0	0	0
"K12741"	2.46040793563573e-05	0	0	1.42008137066254e-05	5.78288727996114e-05	0	4.74455325286571e-05	4.22895565939991e-05	0	0	0
"K00070"	0	0	0	4.26024411198762e-05	3.46973236797668e-05	0	0	0	0	0	0
"K13993"	4.10067989272621e-05	4.37356616609214e-05	0.000180634583185699	5.68032548265016e-05	4.62630982396891e-05	0.000243380366069033	0.000123358384574508	0.000105723891484998	0.000177242112725984	0.000448640238256603	0.00017181353709816
"K09490"	0	0	0	0	0	0	0	0	8.44010060599922e-05	0	0
"K10592"	0	0	0	0	3.46973236797668e-05	0	0	0	0	0	0
"K01870"	0.00390384725787536	0.00493815379844221	0.00457144445139193	0.00517619659606495	0.00469570447132845	0.00355085713572512	0.00482046610491156	0.00561746276756955	0.00492901875390355	0.00428594610589819	0.00425012433874395
"K14475"	0	0	0	1.42008137066254e-05	0	0	0	0	0	0	0
"K01408"	0	0	0	2.13012205599381e-05	0	0	0	0	0	0	0
"K00031"	0.000779129179617981	0.000544707786140566	0.000590536137337863	0.0014555834049291	0.00124910365247161	0.000443077076689777	0.0011766492067107	0.000239640820699328	0.000641447646055941	7.63642958734644e-05	0.000705339783876656
"K00030"	0.000172228555494501	0	0.000166739615248338	0.000170409764479505	0	3.74431332413896e-05	0.000104380171563046	0	4.22005030299961e-05	9.54553698418304e-05	0
"K01136"	0	1.98798462095097e-05	0	0	1.15657745599223e-05	0	0	3.52412971616659e-05	3.37604024239969e-05	8.59098328576474e-05	0
"K12971"	0	0	0	0	1.15657745599223e-05	0	0	0	0	0	0
"K14217"	0	0	0	0	6.93946473595337e-05	0	0	0	0	0	0
"K05414"	0	0	0	0	4.62630982396891e-05	0	1.89782130114628e-05	0	0	0	0
"K05445"	0	0	0	7.10040685331269e-06	0	0	0	0	0	0	0
"K06272"	0	0	0	7.10040685331269e-06	0	0	0	0	0	0	0
"K06092"	0	0	0	0	1.15657745599223e-05	0	0	0	0	0	0
"K06485"	0	0	0	1.42008137066254e-05	0	0	0	0	0	0	0
"K04960"	0	0	0	0	2.31315491198446e-05	0	0	0	0	0	0
"K14506"	0	0	0	0	2.31315491198446e-05	0	0	0	0	0	0
"K00400"	0	0	0	1.42008137066254e-05	0	0	0	0	0	0	2.71284532260252e-05
"K08303"	0.0030345031206174	0.00440139795078545	0.00380722121483705	0.00321648430455065	0.00218593139182531	0.00379423750179415	0.00284673195171943	0.00342545408411393	0.00368832396482166	0.00381821479367322	0.00296604421937876
"K11521"	0	0	2.7789935874723e-05	0	0	0	0	0	0	0	0
"K11646"	2.46040793563573e-05	0	0	2.84016274132508e-05	0	1.87215666206948e-05	1.89782130114628e-05	0	0	0	0
"K04567"	0.00254242153349025	0.00562599647729125	0.00459923438726665	0.00205911798746068	0.00274108857070158	0.00293928595944909	0.00167957185151446	0.00348184015957259	0.00280211340119174	0.00221456458033047	0.00313785775647692
"K05637"	0	0	0	0	4.62630982396891e-05	0	0	0	0	0	0
"K05636"	0	0	0	0	2.31315491198446e-05	0	0	0	0	0	0
"K11142"	0	0	6.94748396868074e-05	0	0	0	0	0	0	0	0
"K01869"	0.00301810040104649	0.00300583274687787	0.00457839193536061	0.00394072580358855	0.00469570447132845	0.00443701128910467	0.00481097699840583	0.0033761162680876	0.00473489643996556	0.00366548620192629	0.00379798345164353
"K01229"	0	0	4.16849038120845e-05	0	0	0	0	0	0	0	0
"K00016"	0.000114819036996334	0.000345909324045469	0.000326531746527995	0.000426024411198762	0.000462630982396891	0.000168494099586253	0.000578835496849617	0.000105723891484998	0.000236322816967978	0.000572732219050983	0.00154632183388344
"K06512"	0	0	0	0	4.62630982396891e-05	0	8.54019585515828e-05	0	0	0	0
"K03068"	0	0	0	0	6.93946473595337e-05	0	0	0	0	0	0
"K01900"	0	0	0	7.10040685331269e-06	0	0	0	0	0	0	0
"K00290"	0.00114819036996334	0.000791217879138487	0.00216761499822839	0.000702940278477957	0.000902130415673938	0.00234643634979375	0.000483944431792302	0.00125459017895531	0.00190746273695582	0.00109773675318105	0.000895238956458833
"K00143"	0	0	0	0	0	0	1.89782130114628e-05	0	0	0	0
"K04433"	0	0	0	7.10040685331269e-06	0	0	0	0	0	0	0
"K01874"	0.00316572487718464	0.00595600192436911	0.00399480328199143	0.00635486413371486	0.00351599546621637	0.00429971980055291	0.00355841493964928	0.00329858541433193	0.00473489643996556	0.00297820753906511	0.00366234118551341
"K02210"	0	0	0	1.42008137066254e-05	0	0	0	0	0	0	0
"K00025"	0	0	0	7.10040685331269e-06	0	0	0	0	0	0	0
"K01395"	2.46040793563573e-05	0	0	0	0	0	0	0	2.53203018179977e-05	0	0
"K05099"	0	0	0	0	1.15657745599223e-05	0	0	0	0	0	0
"K02304"	0	1.19279077257058e-05	5.55798717494459e-05	2.84016274132508e-05	0.000173486618398834	1.87215666206948e-05	9.48910650573142e-06	1.40965188646664e-05	3.37604024239969e-05	0	6.32997241940589e-05
"K00737"	4.10067989272621e-05	2.78317846933136e-05	6.25273557181267e-05	0.000284016274132508	0.000208183942078601	2.49620888275931e-05	0.000389053366734988	2.81930377293327e-05	0.000168802012119984	0	0.000108513812904101
"K00738"	0	0	0	2.84016274132508e-05	0	0	0	0	0	0	0
"K06751"	0	0	0	0	0.000208183942078601	0	0	0	0	0	0
"K01389"	0	0	2.7789935874723e-05	0	0	0	0	0	0	0	0
"K20967"	0.000278846232705383	0.000294221723900744	9.72647755615304e-05	0.000227213019306006	0.000242881265758368	0.000106088877517271	0.000578835496849617	0.000190303004672996	4.22005030299961e-05	0	0.000271284532260252
"K11996"	6.56108782836194e-05	3.18077539352156e-05	7.64223236554882e-05	7.10040685331269e-06	0	0.000124810444137965	9.48910650573142e-06	0	5.90807042419946e-05	0.000200456276667844	3.61712709680336e-05
"K03652"	5.7409518498167e-05	0.000107351169531353	0	0.000234313426159319	0.000185052392958756	3.12026110344914e-05	2.84673195171943e-05	1.40965188646664e-05	1.68802012119984e-05	0	0.000207984808066193
"K03887"	0	0	0	2.13012205599381e-05	0	0	0	0	0	0	0
"K14411"	0	0	0	7.10040685331269e-06	0	0	5.69346390343885e-05	0	0	0	0
"K06558"	0	0	0	1.42008137066254e-05	0	0	0	0	0	0	0
"K00604"	0.00231278345949758	0.000667962832639527	0.00145202414945428	0.0014555834049291	0.000994656612153316	0.000917356764414046	0.00190731040765202	0.00119115584406431	0.00146013740483787	0.000620459903971898	0.000831939232264774
"K13403"	0	0	0	0	0	9.36078331034741e-05	0	0	0	0	2.71284532260252e-05
"K00288"	0	1.19279077257058e-05	0	0	0	0	0	0	0	0	0
"K01244"	0	0	0	0	0	2.49620888275931e-05	0	0	0	0	0
"K01847"	0.00726640476991085	0.00448091733562349	0.00587757143750391	0.000958554925197214	0.000925261964793782	0.00601586340744994	0.000559857283838154	0.00585710358826888	0.00449013352239159	0.00543141054400015	0.00295700140163675
"K01597"	0	7.95193848380389e-06	0	0	6.93946473595337e-05	0	9.48910650573142e-06	0	0	9.54553698418304e-05	0.000298412985486278
"K10352"	0	0	0	0	4.62630982396891e-05	0	0	0	0	0	0
"K08834"	0	0	0	0	1.15657745599223e-05	0	0	0	0	0	0
"K01204"	0	0	0	1.42008137066254e-05	0	0	0	0	0	0	0
"K01205"	0.000147624476138144	0	0.000264004390809868	9.2305289093065e-05	8.09604219194559e-05	0.000287064021517321	7.59128520458514e-05	8.45791131879982e-05	0.000202562414543981	0.000162274128731112	0
"K12807"	0	0	0	0.000205911798746068	0.000115657745599223	0	5.69346390343885e-05	0	0	0	0
"K03462"	0	0	0	0	0	0.000480520209931167	0	0	0	0	0
"K01893"	0.00737302244712173	0.00467573982847669	0.00448807464376776	0.00177510171332817	0.00167703731118873	0.00345100878041475	0.00272337356714492	0.00310828240965893	0.00397528738542563	0.00626187226162408	0.00334584256454311
"K12883"	0	0	0	0	0	0	9.48910650573142e-06	0	0	0	0
"K11294"	0	0	0	0	1.15657745599223e-05	0	0	0	0	0	0
"K03879"	0	0	0	1.42008137066254e-05	0	0	0	0	0	0	0
"K03881"	0	0	0	1.42008137066254e-05	0	0	0	0	0	0	0
"K03884"	0	0	0	0	0	0	0.000322629621194868	0	6.75208048479938e-05	0	0
"K03945"	0	0	0	0	0	1.24810444137965e-05	0	0	0	0	0
"K03948"	0	0	0	0	1.15657745599223e-05	0	0	0	0	0	0
"K03955"	0	0	0	0	2.31315491198446e-05	0	0	0	0	0	0
"K03943"	0	0	0	0	1.15657745599223e-05	0	0	0	0	0	0
"K10591"	0	0	0	0	1.15657745599223e-05	0	0	0	0	0	0
"K01186"	0.000500282946912598	9.93992310475486e-05	0.000382111618277441	0.000177510171332817	3.46973236797668e-05	0.0007239005760002	0.000142336597585971	0.000352412971616659	0.000557046639995949	0.000143183054762746	0.000533526246778496
"K08066"	0	0	0	0	2.31315491198446e-05	0	0	0	0	0	0
"K13566"	0	7.95193848380389e-06	0	0	0	0	0	0	0	0	0
"K03213"	0	0	0	7.10040685331269e-06	0	0	0	0	0	0	0
"K08533"	0	0	0	7.10040685331269e-06	0	0	0	0	0	0	0
"K06027"	0	0	2.08424519060422e-05	2.84016274132508e-05	0	1.24810444137965e-05	0	0	0	0	0
"K10773"	0.000565893825196217	0.000580491509317684	0.000917067883865858	0.000617735396238204	0.000578288727996114	0.000861192064551962	0.000787595839975708	0.000274882117860994	0.0010803328775679	0.000467731312224969	0.00034362707419632
"K14397"	0	0	0	0	1.15657745599223e-05	0	0	0	0	0	0
"K13987"	0	0	5.55798717494459e-05	0	0	0	0	2.11447782969996e-05	0	0	0
"K14302"	0	0	0	0	4.62630982396891e-05	0	0	0	0	0	0
"K14308"	0	0	0	0	2.31315491198446e-05	0	0	0	0	0	0
"K14216"	0	0	0	1.42008137066254e-05	0	0	0	0	0	0	0
"K00164"	0	0	0	7.10040685331269e-06	0	0	0	0	0	0	0
"K03660"	0.000123020396781786	5.56635693866272e-05	0	0.000284016274132508	0.000185052392958756	0.000312026110344914	0.000721172094435588	9.16273726203314e-05	0.000151921810907986	7.63642958734644e-05	0.000153727901614143
"K00611"	0.00081193461875979	0.00168581095856642	0.000541903749557098	0.00124967160618303	0.00157294534014943	0.000368190810206998	0.00110073635466484	0.000246689080131661	0.000573926841207947	0.000143183054762746	0.0011846091242031
"K01027"	1.64027195709049e-05	0	0	0	0	0	0	0	0	0	0
"K13126"	0	0	0	7.10040685331269e-06	4.62630982396891e-05	0	0	0	0	0	0
"K14396"	0	0	0	7.10040685331269e-06	0	0	0	0	0	0	0
"K01587"	0	0	0	7.10040685331269e-06	6.93946473595337e-05	0	3.79564260229257e-05	0	0	0	0
"K14322"	0	0	0	2.13012205599381e-05	2.31315491198446e-05	0	0	0	0	0	0
"K12572"	0	0	0	1.42008137066254e-05	0	0	0	0	0	0	0
"K13811"	0	0	0	0	0	0	0	0	0	0	2.71284532260252e-05
"K05687"	0	0	0	1.42008137066254e-05	0	0	1.89782130114628e-05	0	0	0	0
"K10798"	0	0	0	0	0	0	9.48910650573142e-06	0	0	0	0
"K01881"	0.00142703660266872	0.00216292726759466	0.00269562377984813	0.00236443548215313	0.00229002336286461	0.00258981671586278	0.00283724284521369	0.00128983147611697	0.00353640215391367	0.0015177403804851	0.00248677487905231
"K01958"	0.000205033994636311	7.95193848380389e-05	0.000118107227467573	0.000340819528959009	0.000474196756956813	0.000168494099586253	0.000483944431792302	0	0	0	0.000578740335488538
"K01965"	0	0	0	0	3.46973236797668e-05	0	9.48910650573142e-06	0	0	0	0
"K01966"	0.000401866629487169	0.00118483883408678	0.000528008781619736	0.00115736631708997	0.00222062871550508	0.000461798643310472	0.00209709253776664	0.000986756320526646	0.000641447646055941	0.000162274128731112	0.00167292128227156
"K00968"	0.000123020396781786	0.000119279077257058	5.55798717494459e-05	0.000269815460425882	0.000138789294719067	0.000287064021517321	0.000113869278068777	6.34343348909987e-05	0.000185682213331983	4.77276849209152e-05	0.000108513812904101
"K13762"	0	0	2.08424519060422e-05	0	0	0	0	0	0	0	0
"K00161"	4.92081587127146e-05	0.000127231015740862	0.000118107227467573	2.84016274132508e-05	0.000127223520159145	0	0	0	0	9.54553698418304e-05	0.000651082877424606
"K00162"	0	0.000170966677401784	0.000132002195404934	7.1004068533127e-05	0.000242881265758368	3.74431332413896e-05	0	4.22895565939991e-05	3.37604024239969e-05	4.77276849209152e-05	0.000488312158068454
"K13997"	0	0	0	7.10040685331269e-06	0	0	0	0	0	0	1.80856354840168e-05
"K06276"	0	0	0	1.42008137066254e-05	2.31315491198446e-05	2.49620888275931e-05	0	0	0	0	0
"K12504"	0	0	0	2.84016274132508e-05	0	0	1.89782130114628e-05	0	0	0	0
"K00927"	0.0045517546809261	0.00311715988565112	0.00324447501337391	0.00219402571767362	0.00182739238046772	0.00193456188413846	0.00209709253776664	0.00312942718795593	0.00299623571512972	0.00237683870906158	0.00166387846452955
"K01057"	0.0013450230048142	5.56635693866272e-05	0.000111159743498892	0.000234313426159319	4.62630982396891e-05	0.000374431332413896	8.54019585515828e-05	0.000169158226375996	0.000185682213331983	0.000229092887620393	0.000180856354840168
"K00871"	0	0	0	0	0	0	9.48910650573142e-06	0	0	0	0
"K10703"	0	0	0	2.84016274132508e-05	0	0	0	0	0	0	0
"K08333"	0	0	0	1.42008137066254e-05	0	0	0	0	0	0	0
"K09578"	0	7.95193848380389e-06	0	0	0	0	0	0	0	0	0
"K05688"	0	0	0	7.10040685331269e-06	0	0	0	0	0	0	0
"K00873"	0.00128761348631603	0.00239353348362497	0.0020911926745729	0.00367091034316266	0.00189678702782725	0.0014478011520004	0.00278979731268504	0.00197351264105329	0.00265863169088976	0.00353184868414773	0.00251390333227834
"K01047"	0	0	0	1.42008137066254e-05	0	0	1.89782130114628e-05	0	0	0	0
"K01315"	0	0	0	0	1.15657745599223e-05	0	0	0	0	0	0
"K02320"	0	0	0	7.10040685331269e-06	0	0	0	0	0	0	0
"K02327"	0	0	0	1.42008137066254e-05	0	0	0	0	0	0	0
"K02324"	0	0	0	7.10040685331269e-06	0	0	0	2.11447782969996e-05	0	0	0
"K02325"	0	0	0	0	1.15657745599223e-05	0	0	0	0	0	0
"K11599"	0	0	0	4.26024411198762e-05	0	0	0	0	0	0	0
"K01922"	0	1.98798462095097e-05	0	0	0	0	0	0	2.53203018179977e-05	0	0
"K09567"	0	0	0	0	2.31315491198446e-05	0	9.48910650573142e-06	0	0	0	0
"K00231"	0.000254242153349025	5.16876001447253e-05	0	1.42008137066254e-05	0	0.000193456188413846	0	0	2.53203018179977e-05	7.63642958734644e-05	9.04281774200841e-05
"K06269"	0	0	0	1.42008137066254e-05	4.62630982396891e-05	0	0	0	0	0	0
"K04382"	0	0	0	7.10040685331269e-06	0	0	0	0	0	0	0
"K11584"	0	0	0	5.68032548265016e-05	6.93946473595337e-05	0	0.000208760343126091	0	0	0	0
"K12463"	0	0	0	0	1.15657745599223e-05	0	0	0	0	0	0
"K13279"	0	0	0	7.10040685331269e-06	1.15657745599223e-05	0	0	0	0	0	0
"K12817"	0	0	0	1.42008137066254e-05	0.00015035506927899	0	0.00013284749108024	4.93378160263323e-05	0	0	0
"K12843"	0	0	0	0	1.15657745599223e-05	0	0	0	0	0	0
"K12849"	0	0	0	0	1.15657745599223e-05	0	0	0	0	0	0
"K00948"	0.00109078085146517	0.00160231560448648	0.00182024079979435	0.00259874890831245	0.00263699659966228	0.0021529801613799	0.00328323085098307	0.000909225466770981	0.0021775459563478	0.00217638243239373	0.00258624587421441
"K02727"	0	0	0	7.10040685331269e-06	0	0	0	0	0	0	0
"K02728"	0	0	0	1.42008137066254e-05	2.31315491198446e-05	0	0	0	0	0	0
"K02729"	0	0	0	0	4.62630982396891e-05	0	0	0	0	0	0
"K02731"	0	0	0	0	1.15657745599223e-05	0	0	0	0	0	0
"K02732"	0	0	0	0	1.15657745599223e-05	0	0	0	0	0	0
"K02735"	0	0	0	0	6.93946473595337e-05	0	2.84673195171943e-05	0	0	0	0
"K02739"	0	0	0	2.13012205599381e-05	0	0	0	0	0	0	0
"K03063"	0	0	0	0	2.31315491198446e-05	0	0	0	0	0	0
"K06697"	0	0	0	0	2.31315491198446e-05	0	0	0	0	0	0
"K06478"	0	0	0	0	1.15657745599223e-05	0	0	0	0	0	0
"K02744"	9.84163174254291e-05	0	0	0.000248514239865944	2.31315491198446e-05	0	0.000151825704091703	0	0	7.63642958734644e-05	7.23425419360673e-05
"K02745"	6.56108782836194e-05	0	0	0	0	0	0	0	0	0	0
"K02746"	3.28054391418097e-05	0	0	0	8.09604219194559e-05	0	0	0	0	0	2.71284532260252e-05
"K02747"	4.10067989272621e-05	0	0	7.10040685331269e-06	4.62630982396891e-05	0	1.89782130114628e-05	0	0	0	0
"K02752"	0	0	0	0	8.09604219194559e-05	0	0	0	0	0	0
"K02753"	0	0	0	0	2.31315491198446e-05	0	0	0	0	0	0
"K02755"	0.000319853031632645	0.000302173662384548	0.000389059102246122	0.000773944347011084	0.00119127477967199	0.000449317598896676	0.000721172094435588	0.000274882117860994	0.000160361911513985	0.00087818940254484	0.00125695166613917
"K02756"	0.000196832634850858	0.000341933354803567	0.000173687099217019	0.00036922115637226	0.00101778816127316	0.000561646998620845	0.000379564260229257	0.000458136863101657	8.44010060599922e-05	0.0005631866820668	0.00124790884839716
"K02759"	0.000131221756567239	9.93992310475486e-05	1.38949679373615e-05	0.000149108543919567	0.000416367884157202	0.000162253577379355	0.000218249449631823	0.000133916929214331	0.00010972130787799	0	0.000425012433874395
"K02760"	0.000246040793563573	7.1567446354235e-05	4.86323877807652e-05	0.000149108543919567	0.000566722953436192	3.74431332413896e-05	0.000370075153723525	0.000140965188646664	0.000160361911513985	0	0.000379798345164353
"K02761"	0.000451074788199884	0.000155062800434176	0.000208424519060422	0.000830747601837585	0.000983090837593394	0.000555406476413946	0.000408031579746451	0.000204399523537662	0.000160361911513985	0.000763642958734644	0.00147397929194737
"K02763"	0.000123020396781786	0.000202774431336999	6.94748396868074e-05	0.000397622783785511	0.000624551826235803	0.000149772532965559	0.000483944431792302	0.000126868669781997	0.000101281207271991	0.00021954735063621	8.13853596780757e-05
"K02764"	3.28054391418097e-05	5.56635693866272e-05	4.86323877807652e-05	0.000205911798746068	0.000242881265758368	1.87215666206948e-05	2.84673195171943e-05	0	0	2.86366109525491e-05	4.5214088710042e-05
"K08484"	0	1.19279077257058e-05	0	7.10040685331269e-06	0	0	0	0	0	0	0
"K02768"	0.000147624476138144	0.000119279077257058	0.000222319486997784	0.000298217087839133	0.000277578589438135	8.11267886896776e-05	0.00039854247324072	3.52412971616659e-05	8.44010060599922e-05	0.000114546443810197	0.000325541438712303
"K02769"	2.46040793563573e-05	0	0	0	3.46973236797668e-05	0	9.48910650573142e-06	0	0	6.68187588892813e-05	0
"K02770"	0.000221436714207216	0.000131206984982764	9.03172915928496e-05	0.000376321563225573	0.000832735768314404	0.000305785588138015	0.000626281029378274	0.000197351264105329	3.37604024239969e-05	0.00078273403270301	0.000940453045168875
"K02771"	4.92081587127146e-05	0	0	5.68032548265016e-05	0	1.24810444137965e-05	1.89782130114628e-05	4.93378160263323e-05	0	0.00012409198079438	5.42569064520505e-05
