"DS_2A"	"DS_2C"	"DS_2E"	"DS_3A"	"DS_3C"	"DS_3E"	"FS_1A"	"FS_1C"	"FS_1E"	"FS_2A"	"FS_2C"	"FS_3A"	"FS_3C"	"FS_3E"
"220622"	0	0	0	0	0	0	9.24299842869027e-05	0	0	0	0	0	0	0
"4307148"	0	0	0.000207168013258753	0	0	0	0	0	0	0	0	0	0	0
"579698"	0.000165343915343915	0	0.000207168013258753	0	0	0.000380179951843873	0	0	0	0	0	0	0.000201085863663784	0
"139410"	0	0	0	0	0	0	0	0	8.25900231252065e-05	0	0	0	0	0
"1081622"	0.000330687830687831	0.000810372771474878	0.000621504039776259	0	0.000226142017186793	0	0	0	0	0	0	0	0	0
"253724"	0	0.000115767538782125	0	0	0	0.000126726650614624	0	0	0	0	0	0	0	0
"145053"	0	0	0	0	0.000113071008593397	0	0	0	0	0	0	0	0	0
"313833"	0.000826719576719577	0	0.000725088046405635	0	0	0.000126726650614624	9.24299842869027e-05	0	8.25900231252065e-05	0.000163331972233565	0.000447427293064877	9.07770515613653e-05	0	0
"4384895"	0.000661375661375661	0.000115767538782125	0	0	0	0	0	0	0	0	0	0	0	0
"703224"	0.00198412698412698	0	0.00186451211932878	0.00145425700687467	0.00101763907734057	0.000760359903687746	0.00101672982715593	0.00018152114721365	0.000495540138751239	0.000898325847284606	0.0023489932885906	0.00199709513435004	0.00140760104564649	0.00172811059907834
"181641"	0	0.000115767538782125	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"1719556"	0	0.000463070155128502	0	0	0	0	0	0	0	0	0	0	0	0
"559780"	0.000330687830687831	0	0	0	0	0	0	0	0	0	0	0	0	0
"501684"	0.000661375661375661	0.00104190784903913	0.000103584006629376	0.000132205182443152	0.000226142017186793	0.000380179951843873	9.24299842869027e-05	0.000363042294427301	0.000908490254377271	0.000163331972233565	0.000671140939597315	9.07770515613653e-05	0.000301628795495677	0.000345622119815668
"4402382"	0	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"807751"	0	0	0	0	0	0.000126726650614624	0	0	0	0	0	0	0	0
"155317"	0	0	0	0	0.000113071008593397	0	0	0	0	0.000244997958350347	0	0	0	0
"4450912"	0	0.000115767538782125	0	0	0	0	0	0	0	0	0	0	0	0
"998524"	0.000165343915343915	0.000231535077564251	0.000103584006629376	0	0	0.000126726650614624	0	0.00018152114721365	0	0	0.000223713646532438	0	0.000100542931831892	0
"573326"	0	0	0	0	0	0	0	0	0.000330360092500826	0	0.000447427293064877	0	0	0
"1111998"	0	0.000231535077564251	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"810198"	0	0	0	0	0	0	0	0	8.25900231252065e-05	8.16659861167824e-05	0	0	0	0
"4392018"	0	0	0	0	0	0	0	0	0	0	0.000223713646532438	0	0	0
"306515"	0	0	0	0	0	0	0	0.00018152114721365	0	0	0	0	0	0
"633998"	0	0	0.000103584006629376	0	0	0	0	0	0	0	0	9.07770515613653e-05	0	0
"833957"	0.000165343915343915	0	0	0	0	0	0	0	0	0	0	0	0	0
"4166998"	0	0	0	0	0	0	9.24299842869027e-05	0	0	0	0	0	0	0
"500699"	0	0.000115767538782125	0	0	0	0	0	0	0	0	0	0	0	0
"2579213"	0	0	0.000103584006629376	0	0	0	0.000462149921434513	0	0	0	0	0	0	0
"251674"	0	0	0	0	0	0	0	0	0	8.16659861167824e-05	0	0	0	0
"223139"	0.000330687830687831	0.000115767538782125	0.000103584006629376	0.00158646218931782	0.00124378109452736	0.00088708655430237	9.24299842869027e-05	0.00018152114721365	0.000247770069375619	0.000163331972233565	0.000335570469798658	9.07770515613653e-05	0.000301628795495677	0.000115207373271889
"2880684"	0	0	0.000207168013258753	0	0	0	0	0.00018152114721365	0	0	0	0	0	0
"915764"	0	0	0	0	0	0	9.24299842869027e-05	0	0	0	0.000111856823266219	0	0.000100542931831892	0
"947115"	0	0	0	0	0	0	0	0	0	8.16659861167824e-05	0	0	0	0
"4312480"	0	0	0	0	0.000113071008593397	0	0	0	0	0	0	0	0	0
"4414706"	0	0.000115767538782125	0	0.000132205182443152	0.000113071008593397	0.000126726650614624	9.24299842869027e-05	0.000363042294427301	8.25900231252065e-05	0.000571661902817476	0	0.000181554103122731	0	0.000115207373271889
"209202"	0	0.000578837693910627	0.000103584006629376	0	0	0	0.000184859968573805	0.00018152114721365	0	8.16659861167824e-05	0	0	0	0.000115207373271889
"239890"	0	0.000463070155128502	0	0.000264410364886304	0.000226142017186793	0.000253453301229249	0.000924299842869027	0.00127064803049555	0.000330360092500826	0.000489995916700694	0.000335570469798658	0	0.000201085863663784	0.000460829493087558
"579057"	0	0.000231535077564251	0	0.000132205182443152	0	0.000126726650614624	9.24299842869027e-05	0	0.000495540138751239	8.16659861167824e-05	0	0	0	0
"305465"	0.000330687830687831	0.000463070155128502	0.000310752019888129	0	0.00033921302578019	0	0.000184859968573805	0.00018152114721365	0.000247770069375619	8.16659861167824e-05	0.000111856823266219	9.07770515613653e-05	0	0
"821705"	0	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"578500"	0	0.000115767538782125	0	0	0	0	0	0	0	0	0	0	0	0
"4313541"	0	0	0	0.000132205182443152	0.00067842605156038	0	0	0	0	0	0	0	0	0
"12794"	0	0	0	0	0	0	0	0	0	0	0	9.07770515613653e-05	0	0
"154207"	0	0	0.000103584006629376	0	0	0	0	0	8.25900231252065e-05	0	0	0	0	0
"557785"	0	0	0	0	0	0	0.000184859968573805	0.00018152114721365	0.000247770069375619	0.000244997958350347	0	0	0.000301628795495677	0
"203689"	0	0.000115767538782125	0	0	0	0	9.24299842869027e-05	0	0	0	0	0	0	0
"556657"	0	0	0	0	0.000113071008593397	0	0.000184859968573805	0.000363042294427301	0	0.000163331972233565	0.000111856823266219	0	0	0
"109789"	0	0	0.000207168013258753	0	0.000113071008593397	0.000126726650614624	0	0	0	0	0	0	0	0
"854368"	0	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"221845"	0.000165343915343915	0	0	0	0.000113071008593397	0.000126726650614624	0	0	0	0	0	0	0	0
"249571"	0.000496031746031746	0.000115767538782125	0.000310752019888129	0	0	0	0	0	0	0	0	0	0	0
"4358716"	0	0	0	0	0	0	0	0	0	8.16659861167824e-05	0	0	0	0
"4167004"	0	0	0	0.000132205182443152	0	0	0	0	0	0	0	0	0	0.000115207373271889
"4216839"	0	0	0	0	0	0	0.000184859968573805	0	0	0	0	0	0	0
"242467"	0.000992063492063492	0.00347302616346376	0.00103584006629376	0.00198307773664728	0.00237449118046133	0.00152071980737549	0.00184859968573805	0.00363042294427301	0.0013214403700033	0.0013883217639853	0.000671140939597315	0.00326797385620915	0.00251357329579731	0.00472350230414747
"560704"	0	0	0	0	0	0	9.24299842869027e-05	0	0	0	0	0	0	0
"218152"	0	0	0	0	0	0	0	0	0	0	0	0	0.000100542931831892	0
"208320"	0.000496031746031746	0	0	0.000132205182443152	0	0	9.24299842869027e-05	0.00018152114721365	0.000247770069375619	0	0	0	0.000201085863663784	0
"1847"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000115207373271889
"327290"	0	0.000115767538782125	0.000310752019888129	0.000396615547329455	0.00033921302578019	0.000506906602458497	0	0	0	0	0	0	0	0
"4387966"	0	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"679787"	0	0	0.000207168013258753	0	0	0	0	0	0	0	0	0	0	0
"141288"	0.000165343915343915	0	0.000207168013258753	0.000264410364886304	0	0	0	0	0	0	0	0	0	0
"277768"	0	0	0	0	0	0	0	0	0	8.16659861167824e-05	0	0	0	0
"754410"	0.000330687830687831	0.000115767538782125	0.000310752019888129	0	0	0	9.24299842869027e-05	0.00018152114721365	0	0	0.000223713646532438	0	0	0
"320002"	0	0.000347302616346376	0	0	0	0	0	0	0	0	0	0	0	0
"329035"	0	0	0	0	0	0	0	0	0	0	0	9.07770515613653e-05	0	0
"670399"	0.000496031746031746	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"160311"	0	0	0.000414336026517506	0.000264410364886304	0.000113071008593397	0.000126726650614624	0	0.00018152114721365	0	0	0	0	0	0
"698483"	0	0	0.000207168013258753	0	0	0	0	0	0	0	0	0	0.000100542931831892	0
"1003206"	0.000165343915343915	0.000115767538782125	0	0	0	0.000126726650614624	9.24299842869027e-05	0	0	8.16659861167824e-05	0.000111856823266219	0	0	0
"7346"	0	0	0.000207168013258753	0	0	0	0	0	0	0	0.000111856823266219	0	0	0
"64222"	0	0	0	0.000132205182443152	0	0	0	0	0	0	0	0	0	0
"302726"	0.00512566137566138	0.00324149108589951	0.00155376009944065	0	0.000113071008593397	0.000253453301229249	0.00878084850725575	0.0139771283354511	0.0089197224975223	0.00767660269497754	0.00447427293064877	0.000181554103122731	0.000502714659159461	0.000230414746543779
"4458848"	0	0	0	0	0	0	0	0	0	0	0.000111856823266219	0	0	0
"578257"	0	0	0	0	0	0	9.24299842869027e-05	0	0	0	0	0	0	0
"509578"	0	0.000231535077564251	0	0	0	0	0.000277289952860708	0.00018152114721365	0.000165180046250413	0.000326663944467129	0	0	0	0.000115207373271889
"1141012"	0	0.000231535077564251	0.000103584006629376	0	0.000113071008593397	0	0	0	0	0	0	0	0	0
"349901"	0	0	0	0	0	0	0	0	0	0	0	9.07770515613653e-05	0	0.00253456221198157
"294313"	0	0	0.000103584006629376	0.00171866737176097	0.000904568068747173	0.000126726650614624	0.000277289952860708	0	8.25900231252065e-05	0.000326663944467129	0.000223713646532438	0.000544662309368192	0.000402171727327569	0.000576036866359447
"75998"	0	0.000115767538782125	0	0	0	0	0	0	0	0	0	0	0	0
"823816"	0.000165343915343915	0.000115767538782125	0.000310752019888129	0.00105764145954521	0.00180913613749435	0.00088708655430237	0.000369719937147611	0.00018152114721365	0.000165180046250413	0.000408329930583912	0.000223713646532438	0	0	0
"775313"	0	0	0	0.000264410364886304	0	0.000126726650614624	9.24299842869027e-05	0	0	0	0	0	0	0
"905498"	0	0.000115767538782125	0	0	0	0	0	0	0	0	0	0	0	0
"4101333"	0	0.000115767538782125	0	0	0	0	0	0	8.25900231252065e-05	0	0	0	0	0
"211658"	0	0.000115767538782125	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"321991"	0	0	0	0	0	0.000126726650614624	0	0	0	0	0	9.07770515613653e-05	0	0
"203044"	0	0	0	0	0	0	0	0	0.000165180046250413	0	0	0	0.000100542931831892	0
"36926"	0.000330687830687831	0	0	0	0	0	0	0	0	0	0.000111856823266219	9.07770515613653e-05	0	0
"278562"	0	0	0	0	0	0	0	0	0	8.16659861167824e-05	0	0	0	0
"783719"	0	0	0.000103584006629376	0	0.000113071008593397	0	0.000277289952860708	0.00018152114721365	8.25900231252065e-05	8.16659861167824e-05	0.000111856823266219	0	0	0
"4327914"	0	0	0.000310752019888129	0.000132205182443152	0	0	0	0	0	0	0	0	0	0
"255794"	0	0	0.000103584006629376	0.000396615547329455	0.000452284034373587	0.000380179951843873	0	0	0	0	0	0.000453885257806826	0.000201085863663784	0.000230414746543779
"787865"	0	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"509881"	0.000661375661375661	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"575223"	0	0	0	0	0	0	0	0	0	0	0.000111856823266219	0	0	0
"366926"	0	0	0	0	0	0	0	0.00018152114721365	0	0	0	0	0	0
"138914"	0	0	0	0	0	0	9.24299842869027e-05	0	0	0	0	0	0	0
"226395"	0.000330687830687831	0.000115767538782125	0.000207168013258753	0.000396615547329455	0.00033921302578019	0	0	0.00018152114721365	0	0	0	0	0	0
"2801319"	0	0	0	0	0	0.000126726650614624	0	0	0	0	0	0	0	0
"547097"	0	0.000115767538782125	0.000310752019888129	0	0	0	0	0	0	0	0	0	0	0
"211037"	0	0	0	0	0	0	0	0	0	0	0.000111856823266219	0	0	0
"1134197"	0.000165343915343915	0.000115767538782125	0	0	0	0	0	0	0	0	0	0	0	0
"814232"	0	0	0.000103584006629376	0	0.000226142017186793	0	0	0	0	0	0	0	0	0
"1110227"	0.00115740740740741	0.000810372771474878	0.00103584006629376	0.00224748810153358	0.00271370420624152	0.00202762640983399	0	0	0	0	0	0	0	0
"567628"	0	0	0.000207168013258753	0	0	0	0.000184859968573805	0.00018152114721365	8.25900231252065e-05	8.16659861167824e-05	0	0	0	0
"278983"	0	0.000463070155128502	0.000414336026517506	0	0	0.000380179951843873	0	0	8.25900231252065e-05	0	0.000111856823266219	0	0.000100542931831892	0
"237139"	0	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"567622"	0.000165343915343915	0	0.000207168013258753	0	0.000113071008593397	0	0	0	0	0	0	0	0	0
"1787355"	0.00496031746031746	0.000578837693910627	0.000932256059664388	0.000925436277102062	0.000791497060153777	0.00164744645799012	0	0	0	8.16659861167824e-05	0	0	0	0
"218380"	0	0.000115767538782125	0.000207168013258753	0.000528820729772607	0.00033921302578019	0	0	0.000544563441640951	0.000165180046250413	0	0.000335570469798658	9.07770515613653e-05	0.000100542931831892	0.000115207373271889
"3270623"	0.000165343915343915	0.000231535077564251	0.000103584006629376	0	0	0.000253453301229249	9.24299842869027e-05	0.00018152114721365	8.25900231252065e-05	0.000326663944467129	0.000111856823266219	0.000181554103122731	0.000201085863663784	0.000230414746543779
"209233"	0.000496031746031746	0.000231535077564251	0.000207168013258753	0	0	0	0	0	0.000247770069375619	0	0	0	0	0
"826512"	0	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"4322256"	0	0	0	0	0	0.000126726650614624	0	0	0	0	0	0	0	0
"545247"	0.0259589947089947	0.0250057883769391	0.0197845452662109	0.0215494447382337	0.0230664857530529	0.0211633506526423	0.0352158240133099	0.0626247957887094	0.0395606210769739	0.0395263372805227	0.0438478747203579	0.0309549745824256	0.0375025135732958	0.0289170506912442
"132220"	0.000330687830687831	0	0.000207168013258753	0	0	0	0	0	0	0	0	0	0	0
"938496"	0	0	0	0	0	0	9.24299842869027e-05	0	0	0	0	0	0	0
"4337150"	0	0	0	0	0	0.000126726650614624	0	0	0	0	0.000111856823266219	0	0	0
"763759"	0	0.000578837693910627	0.000207168013258753	0	0	0	9.24299842869027e-05	0.000544563441640951	0.000247770069375619	0.000163331972233565	0.000111856823266219	0	0.000301628795495677	0.000115207373271889
"899404"	0.000330687830687831	0.00138921046538551	0.000414336026517506	0.00118984664198837	0.000791497060153777	0.00114053985553162	0.00120158979572973	0.00163369032492285	0.00156921043937892	0.000979991833401388	0.00100671140939597	0.00118010167029775	0.00573094711441786	0.00115207373271889
"4449322"	0	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"552338"	0	0	0	0	0	0	0	0	0	8.16659861167824e-05	0.000111856823266219	0	0	0
"851113"	0	0	0	0	0	0	0.000277289952860708	0	0	8.16659861167824e-05	0	0	0	0
"4391730"	0	0	0	0	0	0.000126726650614624	0	0	0	0	0	0	0	0
"824826"	0.000165343915343915	0	0.000103584006629376	0	0	0	0	0	0	8.16659861167824e-05	0.000111856823266219	0	0	0
"561970"	0	0	0	0	0	0	0.000277289952860708	0	0	0	0	0	0	0
"238801"	0	0	0	0	0	0	9.24299842869027e-05	0.00018152114721365	0.000247770069375619	0	0.000447427293064877	0	0	0
"585904"	0	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"284413"	0	0	0	0.000132205182443152	0	0	9.24299842869027e-05	0	0.000165180046250413	0	0	0	0.000100542931831892	0
"776186"	0	0	0	0	0	0	0	0	0	0	0	0	0.000100542931831892	0
"191237"	0	0	0	0	0	0	0	0	0	0	0.000111856823266219	0	0	0
"216418"	0	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"219702"	0	0	0	0.00132205182443152	0.000226142017186793	0	0	0	0	0	0	0	0	0
"4480595"	0	0	0.000207168013258753	0	0	0	0	0	0	0	0	0	0	0
"364780"	0.000330687830687831	0.000115767538782125	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"655207"	0	0	0	0	0	0.00139399315676087	0.000184859968573805	0	0.000165180046250413	0	0	0	0	0
"4318694"	0	0	0	0	0	0	9.24299842869027e-05	0	0	0	0	0	0	0
"41797"	0	0	0	0	0	0.000253453301229249	0	0	8.25900231252065e-05	0	0.000111856823266219	0	0	0
"589900"	0	0	0	0	0	0	0	0.00018152114721365	0	0	0	0	0	0
"217388"	0.000496031746031746	0	0	0	0	0	0	0	0	0	0	0	0	0
"3614443"	0	0	0	0	0	0	9.24299842869027e-05	0	0	0	0	0	0	0
"112795"	0.000496031746031746	0.000115767538782125	0.000207168013258753	0.0076679005817028	0.00418362731795568	0.00544924597642884	0	0	0.000247770069375619	0	0	0	0.000100542931831892	0
"4473250"	0.000496031746031746	0.000231535077564251	0.000103584006629376	0	0.000113071008593397	0	0	0	0	0	0	0	0	0
"4412910"	0.000330687830687831	0.000347302616346376	0.000310752019888129	0.000132205182443152	0	0.000760359903687746	9.24299842869027e-05	0.00018152114721365	0	0	0	0	0	0
"1111776"	0	0	0	0	0	0	9.24299842869027e-05	0	0	0	0	0	0	0
"1108479"	0	0	0	0	0	0.000126726650614624	0	0	0	0	0	0	0	0
"544465"	0.000496031746031746	0	0.000103584006629376	0.000132205182443152	0.000113071008593397	0	0.000554579905721416	0	0.000165180046250413	0	0	0	0	0.000115207373271889
"161199"	0.000165343915343915	0	0.000725088046405635	0	0.000452284034373587	0	0	0	0	0	0	0	0	0
"856853"	0	0	0	0	0	0	0	0	0	0	0.000111856823266219	0	0	0
"224718"	0	0	0	0	0	0	0	0.00018152114721365	0	0	0	0	0	0
"112992"	0.000330687830687831	0	0	0	0.000113071008593397	0.000126726650614624	0	0	0	0	0	0	0	0
"632850"	0	0	0	0	0	0	0	0	8.25900231252065e-05	0	0	0	0	0
"1918929"	0	0	0	0.000132205182443152	0	0	0	0	8.25900231252065e-05	8.16659861167824e-05	0	0	0	0
"332471"	0	0	0.000207168013258753	0	0	0	0	0.00018152114721365	0	0	0	9.07770515613653e-05	0	0
"4381363"	0.000165343915343915	0.000463070155128502	0.000517920033146882	0.000264410364886304	0.00033921302578019	0.000253453301229249	0.000369719937147611	0.000363042294427301	0.000412950115626032	0.00187831768068599	0.00167785234899329	9.07770515613653e-05	0.000402171727327569	0.000115207373271889
"565399"	0.000165343915343915	0.000231535077564251	0.000207168013258753	0.000132205182443152	0.000226142017186793	0.000253453301229249	0.00110915981144283	0.000544563441640951	0.000495540138751239	0.00179665169456921	0.00369127516778523	0.000453885257806826	0.000703800522823246	0.00126728110599078
"4457032"	0.000165343915343915	0	0	0	0	0	0	0	0	0	0	0	0	0
"3155426"	0	0	0.000932256059664388	0.000264410364886304	0	0	9.24299842869027e-05	0	0	0	0	0.000181554103122731	0.000201085863663784	0
"205835"	0	0	0.000414336026517506	0	0	0	0	0	0	0	0	0	0	0
"1473"	0.000496031746031746	0.000231535077564251	0.000207168013258753	0	0.000791497060153777	0	0	0	0	0	0	0	0	0
"723203"	0	0	0	0	0	0	0	0	0	0	0.000111856823266219	0	0	0
"238979"	0	0	0	0	0.00033921302578019	0.000760359903687746	9.24299842869027e-05	0	8.25900231252065e-05	0	0.000111856823266219	0	0.000100542931831892	0.000460829493087558
"136162"	0	0	0.000517920033146882	0	0	0	9.24299842869027e-05	0	8.25900231252065e-05	0	0	0	0	0
"815546"	0	0	0.00124300807955252	0	0	0	9.24299842869027e-05	0	0.000165180046250413	8.16659861167824e-05	0.000223713646532438	0	0.000100542931831892	0.000115207373271889
"1115889"	0	0	0	0	0	0	0.000184859968573805	0	0	0	0	0	0	0.000115207373271889
"850305"	0.000661375661375661	0.000463070155128502	0.000517920033146882	0.000264410364886304	0.000452284034373587	0.000126726650614624	0	0	0	0	0	0	0	0
"4480006"	0	0	0	0	0	0	9.24299842869027e-05	0.00018152114721365	0	0	0	0	0	0
"535545"	0	0	0	0	0	0	9.24299842869027e-05	0	0	0	0	0	0.000100542931831892	0
"218479"	0	0	0.000207168013258753	0	0	0	0	0	8.25900231252065e-05	0	0	0	0	0
"7128"	0	0	0	0	0	0	0	0	0	8.16659861167824e-05	0	0	0	0
"239517"	0	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"206963"	0.000165343915343915	0	0	0	0	0	0	0	0	0	0	0	0	0
"543156"	0	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"3232050"	0	0	0	0	0	0	0	0	0	8.16659861167824e-05	0	9.07770515613653e-05	0	0
"279297"	0	0	0	0	0.000113071008593397	0	0	0	0	0	0	0	0	0.000115207373271889
"542734"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000115207373271889
"513986"	0	0	0	0	0	0	0	0	0	8.16659861167824e-05	0	0	0	0
"2618782"	0.000165343915343915	0.000115767538782125	0.000207168013258753	0	0	0	0	0	0	0	0	0	0	0
"1640195"	0	0	0	0	0	0	0.000184859968573805	0	0	8.16659861167824e-05	0	0	0	0
"541736"	0	0	0	0.000132205182443152	0.000113071008593397	0	0	0	0	0	0	0	0	0
"311656"	0	0	0	0	0	0.000126726650614624	0	0	0	0	0	0	0	0
"311659"	0.000992063492063492	0.000115767538782125	0.0168841930805884	0	0	0.000126726650614624	0	0	0	0	0.000223713646532438	0	0.000100542931831892	0
"992428"	0.00115740740740741	0.000231535077564251	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"339598"	0	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"217548"	0	0	0	0.000925436277102062	0.000226142017186793	0.000253453301229249	0	0	0	0	0	0	0	0
"151023"	0.000496031746031746	0	0	0	0	0	0	0	0	0	0	0	0	0
"3738429"	0.000330687830687831	0.000115767538782125	0.000310752019888129	0	0	0	9.24299842869027e-05	0	0	8.16659861167824e-05	0	0	0	0.000115207373271889
"255886"	0	0	0	0	0	0	9.24299842869027e-05	0	0.000495540138751239	0	0	9.07770515613653e-05	0.000201085863663784	0
"227002"	0.000165343915343915	0	0	0	0	0	0	0	0	0	0	0	0	0
"368890"	0	0.000115767538782125	0.000207168013258753	0	0	0	0	0	0	0	0	0	0	0
"946344"	0.000165343915343915	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"2195531"	0	0	0	0	0	0	9.24299842869027e-05	0.00018152114721365	0	0	0	0.00136165577342048	0.000201085863663784	0.000345622119815668
"1107335"	0	0	0	0	0	0	0	0	0	0	0.000223713646532438	0	0	0
"257039"	0.000496031746031746	0.000231535077564251	0.00238243215247566	0.000396615547329455	0.000226142017186793	0.000506906602458497	0.000924299842869027	0.000726084588854602	0.000247770069375619	0.00212331563903634	0.00123042505592841	0.00190631808278867	0.00201085863663784	0.00138248847926267
"509374"	0	0	0	0	0	0	9.24299842869027e-05	0	0.000165180046250413	0	0	0	0	0
"591059"	0	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"220011"	0.00529100529100529	0.00185228062051401	0.00290035218562254	0	0.000452284034373587	0	0.000184859968573805	0	0	0.000244997958350347	0.000223713646532438	0	0	0
"1094433"	0.000165343915343915	0	0.000207168013258753	0	0	0	0	0	0	0	0	0	0	0
"148000"	0	0	0	0	0	0	9.24299842869027e-05	0	0	0	0	0	0	0
"4342107"	0.000165343915343915	0	0	0	0	0	0	0	0	0	0	0	0	0
"4393701"	0	0	0	0	0	0	0	0	0	0	0	0	0.000100542931831892	0
"217481"	0	0	0	0	0	0	0.000554579905721416	0	0.000412950115626032	0.000163331972233565	0	0	0	0
"1047137"	0	0.000115767538782125	0.000103584006629376	0.000264410364886304	0	0	9.24299842869027e-05	0.00018152114721365	0	0	0.000111856823266219	9.07770515613653e-05	0	0
"1110303"	0.00562169312169312	0.0287103496179671	0.008804640563497	0.00819672131147541	0.00599276345545002	0.0106450386516284	0.0217210463074221	0.0117988745688873	0.0286587380244466	0.0152715394038383	0.0125279642058166	0.0265068990559187	0.0273476774582747	0.0360599078341014
"978958"	0	0.000115767538782125	0	0	0	0	0	0	0	0	0	0	0	0
"1061947"	0	0	0	0	0	0	0	0	0	0	0.000111856823266219	0	0	0
"224531"	0	0	0	0.000528820729772607	0.000226142017186793	0.000380179951843873	0	0	0	0	0	0	0	0
"1059885"	0	0.000115767538782125	0	0	0	0	0	0	0	0	0	0	0	0
"279613"	0	0	0	0	0	0	0	0	0	8.16659861167824e-05	0.000111856823266219	0	0	0
"952203"	0	0	0	0	0	0	0	0	8.25900231252065e-05	8.16659861167824e-05	0	0	0	0
"817141"	0	0	0.000207168013258753	0	0	0	0	0	0	0	0	0	0	0
"593108"	0	0	0.000310752019888129	0	0	0	0	0	0	0	0	0	0	0
"1014728"	0	0	0	0	0	0.000126726650614624	0	0	0	0	0	0	0	0
"616682"	0.0021494708994709	0.000463070155128502	0.00124300807955252	0.000396615547329455	0.000226142017186793	0.00088708655430237	0.000462149921434513	0	0.000165180046250413	0.000571661902817476	0.000447427293064877	0	0.000502714659159461	0
"576480"	0	0	0.000207168013258753	0	0	0	0	0	0	0	0	0	0	0
"369436"	0.000496031746031746	0.000231535077564251	0.000207168013258753	0.000132205182443152	0.000452284034373587	0	0	0	0	0	0	0	0	0
"1143172"	0	0	0	0.00105764145954521	0.00033921302578019	0.000760359903687746	0	0	0	0	0	0	0	0.000115207373271889
"553058"	0	0	0.000103584006629376	0.000132205182443152	0	0	0.000277289952860708	0.000544563441640951	0.000412950115626032	0.000244997958350347	0.000559284116331096	9.07770515613653e-05	0.000201085863663784	0.000230414746543779
"2258522"	0	0.000115767538782125	0	0	0	0	0	0	0	8.16659861167824e-05	0	0	0	0
"1125638"	0.000826719576719577	0.00185228062051401	0.00103584006629376	0.00264410364886304	0.00158299412030755	0.00240780636167786	0.00157130973287735	0.00163369032492285	0.00660720185001652	0.00155165373621886	0.00492170022371365	0.00181554103122731	0.00170922984114217	0.00334101382488479
"227434"	0.000165343915343915	0.000115767538782125	0	0.000396615547329455	0	0	0	0.00018152114721365	0.000908490254377271	0.000326663944467129	0.000447427293064877	0.000363108206245461	0.000201085863663784	0
"250112"	0	0	0	0	0.000113071008593397	0	0	0	0	8.16659861167824e-05	0	0	0	0
"722315"	0	0	0	0.000132205182443152	0	0	0	0	0	0	0	0	0	0
"573338"	0	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"4211412"	0	0	0	0	0	0.000506906602458497	0	0	0	0	0	0	0	0
"4082577"	0	0.000115767538782125	0	0	0	0	0	0	0.000165180046250413	0.000244997958350347	0.000111856823266219	0.000181554103122731	0	0
"100307"	0.000992063492063492	0	0.000517920033146882	0.00198307773664728	0.00135685210312076	0.00101381320491699	0.00147887974859044	0.000544563441640951	0.0012388503468781	0.00114332380563495	0.00178970917225951	0.00317719680464779	0.00402171727327569	0.00483870967741936
"354765"	0	0.000231535077564251	0.000207168013258753	0.000132205182443152	0.00033921302578019	0.000380179951843873	0	0	0	0	0.000223713646532438	9.07770515613653e-05	0.000201085863663784	0
"3616127"	0	0	0	0.000132205182443152	0.00033921302578019	0.000253453301229249	0.000739439874295221	0.00018152114721365	0.000330360092500826	0	0.000223713646532438	0.000544662309368192	0.000402171727327569	0
"817854"	0	0.000231535077564251	0	0	0.000113071008593397	0.000380179951843873	0.000184859968573805	0.00018152114721365	8.25900231252065e-05	8.16659861167824e-05	0	0.000181554103122731	0.000201085863663784	0.000115207373271889
"219830"	0.000496031746031746	0.000347302616346376	0.00507561632483945	0.00145425700687467	0.000791497060153777	0.00152071980737549	9.24299842869027e-05	0.0010891268832819	0.000165180046250413	0.000244997958350347	0.000223713646532438	0.000181554103122731	0.000201085863663784	0.000921658986175115
