"DS_2A"	"DS_2C"	"DS_2E"	"DS_3A"	"DS_3C"	"DS_3E"	"FS_1A"	"FS_1C"	"FS_1E"	"FS_2A"	"FS_2C"	"FS_3A"	"FS_3C"	"FS_3E"
"K05089"	0	0	0	0	0	0	0	0	0	0.000228337712909876	0	0	0	0
"K00161"	0.00167993071734007	0.00165601170761765	0.00159547018053896	0.00180768272464696	0.00158157925340156	0.00139403374559278	0.00169523836672736	0.00189828213239784	0.00172942024565392	0.00077841099871535	0.00171316271864239	0.00170544640510129	0.00176554886787045	0.00163396572737425
"K00162"	0.00203619188670702	0.00209585814648305	0.00202312198150817	0.00207072467326171	0.00217405940715261	0.00163424860005933	0.00232683269253382	0.00218932902894837	0.00217390550919123	0.000558095187890137	0.00206558476362026	0.00219407958891216	0.00193960238672191	0.00186837796248193
"K13997"	0	0	2.05601827389042e-06	0	2.44826509814483e-06	0	0	1.72728128516637e-06	0	3.58120628779605e-05	0	1.05994183039235e-06	6.25341983897444e-06	8.64989797445339e-07
"K09580"	0	2.02694211458709e-06	0	1.46134415897086e-06	0	7.87589686775582e-06	7.12659323900099e-06	3.45456257033273e-06	2.59932902653395e-06	0.000107722685136905	7.34212593703882e-06	1.05994183039235e-06	1.87602595169233e-05	1.72997959489068e-06
"K08056"	9.65477423758662e-07	0	0	2.92268831794173e-06	1.22413254907241e-06	0	0	0	0	0.00109871408909583	0	0	3.64782823940176e-05	0
"K09582"	9.65477423758662e-07	0	0	3.65336039742716e-06	0	0	0	0	0	0.000186509223468418	0	0	1.87602595169233e-05	0
"K09584"	1.93095484751732e-06	2.02694211458709e-06	6.16805482167125e-06	3.65336039742716e-06	1.22413254907241e-06	0	1.78164830975025e-06	2.59092192774955e-06	6.9315440707572e-06	0.000120615027772971	0	0	3.02248625550431e-05	8.64989797445339e-07
"K12077"	0	0	0	0	0	0	0	0	0	7.87865383315131e-05	0	0	0	0
"K06276"	1.93095484751732e-06	0	2.05601827389042e-06	2.19201623845629e-06	6.12066274536207e-06	5.25059791183721e-06	1.78164830975025e-06	8.63640642583184e-07	8.6644300884465e-07	0.000211720915734503	0	1.05994183039235e-06	2.08447327965815e-06	6.05492858211737e-06
"K02293"	0	0	0	0	1.22413254907241e-06	1.05011958236744e-05	0	0	0	0	0	0	0	8.64989797445339e-07
"K12504"	9.65477423758662e-07	2.02694211458709e-06	0	3.65336039742716e-06	1.22413254907241e-06	2.62529895591861e-06	8.90824154875124e-07	0	1.7328860176893e-06	0.000317151628847218	0	2.1198836607847e-06	0	0
"K12505"	0	0	0	0	0	0	0	0	8.6644300884465e-07	0.000130928901881824	0	0	2.08447327965815e-06	0
"K07758"	0	0	0	0	0	0	0	0	0	1.1746356623971e-05	0	0	0	0
"K06471"	0	0	0	0	0	0	0	0	0	0	0	1.05994183039235e-06	0	0
"K13239"	0	0	0	7.30672079485432e-07	1.22413254907241e-06	0	0	0	0	0.000107436188633882	0	0	6.25341983897444e-06	0
"K07753"	1.93095484751732e-06	0	2.05601827389042e-06	0	0	0	1.78164830975025e-06	0	3.4657720353786e-06	6.53212026894e-05	2.44737531234627e-06	0	1.04223663982907e-06	1.72997959489068e-06
"K06965"	0	0	2.05601827389042e-06	2.19201623845629e-06	0	1.3126494779593e-06	0	0	8.6644300884465e-07	0.000154708111632789	2.44737531234627e-06	0	1.04223663982907e-06	3.45995918978136e-06
"K00551"	9.26858326808315e-05	0.000107427932073116	8.94367949142332e-05	1.89974740666212e-05	4.89653019628965e-06	2.75656390371454e-05	0.000125606205837393	6.39094075511556e-05	0.000102240275043669	3.32335943507474e-05	7.83160099950808e-05	9.53947647353113e-06	2.08447327965815e-05	4.15195102773763e-05
"K10136"	0	0	0	0	0	0	0	0	0	5.61533145926421e-05	0	0	0	0
"K13346"	0	2.02694211458709e-06	0	0	0	2.62529895591861e-06	0	3.45456257033273e-06	0	2.40657062539895e-05	4.89475062469255e-06	1.05994183039235e-06	1.04223663982907e-06	4.3249489872267e-06
"K13351"	0	0	0	2.19201623845629e-06	0	0	0	0	0	7.13376292528973e-05	0	0	0	0
"K13352"	0	0	0	0	0	0	0	0	0	4.95638950230973e-05	0	2.1198836607847e-06	2.08447327965815e-06	0
"K13353"	0	0	0	0	0	0	0	0	0	4.58394404837895e-06	0	0	0	0
"K13345"	9.65477423758662e-07	0	0	2.92268831794173e-06	0	0	6.23576908412587e-06	0	0	0.000131788391390895	4.89475062469255e-06	1.05994183039235e-06	3.12670991948722e-06	2.59496939233602e-06
"K13344"	0	0	0	7.30672079485432e-07	0	2.62529895591861e-06	1.78164830975025e-06	2.59092192774955e-06	8.6644300884465e-07	0.000192239153528892	0	0	2.08447327965815e-06	0
"K13343"	0	0	0	0	0	0	0	1.72728128516637e-06	0	4.01095104233158e-05	0	0	0	8.64989797445339e-07
"K13337"	0	0	0	1.46134415897086e-06	0	0	8.90824154875124e-07	8.63640642583184e-07	0	2.89361468053921e-05	0	0	0	0
"K13338"	1.93095484751732e-06	2.02694211458709e-06	0	2.19201623845629e-06	1.22413254907241e-06	0	8.90824154875124e-07	8.63640642583184e-07	4.33221504422325e-06	0.000439199139135308	4.89475062469255e-06	1.05994183039235e-06	1.04223663982907e-06	1.64348061514614e-05
"K06664"	0	0	0	0	0	0	0	0	4.33221504422325e-06	0.000153562125620695	0	0	6.25341983897444e-06	0
"K13340"	0	0	0	0	0	0	0	0	8.6644300884465e-07	3.18011118356289e-05	0	0	0	0
"K13336"	0	0	0	0	0	0	3.5632966195005e-06	1.72728128516637e-06	2.59932902653395e-06	2.09142447207289e-05	7.34212593703882e-06	1.05994183039235e-06	1.04223663982907e-06	0
"K13342"	0	0	0	0	4.89653019628965e-06	0	0	0	8.6644300884465e-07	0.000458107908334871	0	0	3.12670991948722e-06	0
"K13339"	9.65477423758662e-07	6.08082634376127e-06	3.08402741083563e-06	7.30672079485432e-07	1.22413254907241e-06	2.62529895591861e-06	6.23576908412587e-06	5.1818438554991e-06	1.03973161061358e-05	3.66715523870316e-05	2.44737531234627e-06	3.17982549117704e-06	1.04223663982907e-06	8.64989797445339e-07
"K13341"	1.93095484751732e-06	0	1.02800913694521e-06	6.57604871536888e-06	0	0	2.67247246462537e-06	0	1.7328860176893e-06	1.94817622056105e-05	0	1.05994183039235e-06	2.08447327965815e-06	0
"K05407"	0	0	0	0	0	0	0	0	0	1.51843146602553e-05	0	0	0	0
"K13850"	0	0	0	0	0	1.3126494779593e-06	0	0	0	0	0	0	0	0
"K05759"	0	0	2.05601827389042e-06	0	0	0	8.90824154875124e-07	0	0	0.00044951301324416	0	0	1.56335495974361e-05	0
"K05294"	0	0	0	7.30672079485432e-07	0	0	0	0	0	0.000282772048484376	0	0	0	0
"K18694"	0	0	0	0	0	0	0	0	0	0.000170178922796068	0	0	0	0
"K00927"	0.00126187899285257	0.00162358063378426	0.00131379567701598	0.000926492196787527	0.000829961868271096	0.000897852242924163	0.00133801788062244	0.00136282493399626	0.00120089001025869	0.00139323249420418	0.00162995195802262	0.00117123572258354	0.00117460069308737	0.00147653758423919
"K01057"	3.08952775602772e-05	7.09429740105482e-05	1.85041644650138e-05	1.68054578281649e-05	3.79481090212448e-05	4.98806801624535e-05	2.31614280267532e-05	2.15910160645796e-05	3.29248343360967e-05	4.35474684596e-05	7.34212593703882e-05	4.34576150460863e-05	1.98024961567524e-05	4.15195102773763e-05
"K11809"	0	6.08082634376127e-06	0	0	1.22413254907241e-05	0	0	0	0	0.000350098726694942	0	0	0	0
"K10437"	0	0	0	1.46134415897086e-06	0	1.3126494779593e-06	8.90824154875124e-07	7.77276578324865e-06	3.4657720353786e-06	0	0	9.53947647353113e-06	2.08447327965815e-06	8.64989797445339e-07
"K14291"	0	0	0	7.30672079485432e-07	0	0	0	0	0	0.000207996461195195	0	0	3.12670991948722e-06	0
"K12834"	0	0	0	0	0	1.3126494779593e-06	0	0	0	9.16788809675789e-06	0	0	0	0
"K07190"	3.86190969503465e-06	1.21616526875225e-05	2.05601827389042e-06	1.46134415897086e-06	1.22413254907241e-06	7.87589686775582e-06	0	3.45456257033273e-06	0	0.00112392578136191	2.44737531234627e-06	0	1.04223663982907e-06	1.72997959489068e-06
"K00871"	0	0	2.05601827389042e-06	0	0	0	1.78164830975025e-06	2.59092192774955e-06	0	0.000116890573233663	0	0	4.16894655931629e-06	0
"K06653"	0	0	0	0	0	1.3126494779593e-06	8.90824154875124e-07	8.63640642583184e-07	8.6644300884465e-07	2.86496503023684e-07	2.44737531234627e-06	0	0	8.64989797445339e-07
"K06655"	0	0	0	0	0	1.3126494779593e-06	4.45412077437562e-06	0	8.6644300884465e-07	0	0	0	0	0
"K06124"	0	0	0	0	0	0	0	0	0	6.50347061863763e-05	0	0	0	0
"K13248"	0	0	0	0	0	0	0	0	0	0.000160151545190239	0	0	0	0
"K10703"	0	0	0	7.30672079485432e-07	0	0	8.90824154875124e-07	8.63640642583184e-07	0	7.79270488224421e-05	0	2.1198836607847e-06	0	0
"K13711"	0	0	0	0	0	0	8.90824154875124e-07	8.63640642583184e-07	0	0.000187655209480513	4.89475062469255e-06	0	2.08447327965815e-06	1.72997959489068e-06
"K04706"	0	0	2.05601827389042e-06	1.46134415897086e-06	1.22413254907241e-06	0	0	0	0	0.000358407125282629	0	0	5.21118319914537e-06	0
"K05286"	0	0	0	0	1.22413254907241e-06	0	0	1.72728128516637e-06	0	7.82135453254658e-05	0	0	0	0
"K03859"	0	0	1.02800913694521e-06	7.30672079485432e-07	0	0	8.90824154875124e-07	8.63640642583184e-07	1.7328860176893e-06	0.000448080530729042	0	0	3.12670991948722e-06	0
"K05287"	0	0	0	0	0	0	0	0	0	4.29744754535526e-05	0	0	1.04223663982907e-06	0
"K03858"	0	0	0	0	0	0	0	0	3.4657720353786e-06	0.000108868671149	2.44737531234627e-06	2.1198836607847e-06	0	6.05492858211737e-06
"K05290"	9.65477423758662e-07	4.05388422917418e-06	0	0	0	0	0	1.72728128516637e-06	0	8.33704823798921e-05	4.89475062469255e-06	0	3.12670991948722e-06	1.72997959489068e-06
"K03434"	9.65477423758662e-07	0	0	0	0	1.3126494779593e-06	8.90824154875124e-07	1.72728128516637e-06	7.79798707960185e-06	1.06003706118763e-05	0	3.17982549117704e-06	0	0
"K05284"	0	0	1.02800913694521e-06	7.30672079485432e-07	0	1.3126494779593e-06	8.90824154875124e-07	0	1.7328860176893e-06	0.000139810293475558	2.44737531234627e-06	1.05994183039235e-06	3.12670991948722e-06	8.64989797445339e-07
"K05285"	2.89643227127598e-06	2.02694211458709e-06	0	1.46134415897086e-06	0	1.3126494779593e-06	2.67247246462537e-06	2.59092192774955e-06	4.33221504422325e-06	0.00019911506960146	0	4.23976732156939e-06	4.16894655931629e-06	1.72997959489068e-06
"K05288"	0	0	2.05601827389042e-06	1.46134415897086e-06	0	0	0	0	1.7328860176893e-06	0.000162730013717453	4.89475062469255e-06	0	2.08447327965815e-06	4.3249489872267e-06
"K03861"	0	2.02694211458709e-06	2.05601827389042e-06	0	0	0	1.78164830975025e-06	0	1.7328860176893e-06	1.94817622056105e-05	2.44737531234627e-06	0	1.04223663982907e-06	1.72997959489068e-06
"K03860"	0	4.05388422917418e-06	0	0	1.22413254907241e-06	0	0	0	8.6644300884465e-07	2.95091398114395e-05	2.44737531234627e-06	0	4.16894655931629e-06	2.59496939233602e-06
"K13073"	0	0	0	0	0	0	0	0	0	0.000151843146602553	0	0	0	0
"K05291"	0	0	0	0	0	2.62529895591861e-06	8.90824154875124e-07	0	2.59932902653395e-06	0.000107722685136905	0	0	0	0
"K05292"	2.89643227127598e-06	0	0	0	4.89653019628965e-06	1.3126494779593e-06	8.90824154875124e-07	0	1.7328860176893e-06	9.36843564887447e-05	0	3.17982549117704e-06	2.08447327965815e-06	1.72997959489068e-06
"K05293"	3.86190969503465e-06	6.08082634376127e-06	2.05601827389042e-06	0	2.44826509814483e-06	0	0	8.63640642583184e-07	4.33221504422325e-06	0.000211147922728455	4.89475062469255e-06	0	0	0
"K07542"	0	0	0	7.30672079485432e-07	0	0	8.90824154875124e-07	0	1.7328860176893e-06	0.000180779293407945	0	0	0	0
"K05283"	0	0	1.02800913694521e-06	7.30672079485432e-07	0	0	0	3.45456257033273e-06	4.33221504422325e-06	0.000182211775923063	2.44737531234627e-06	1.05994183039235e-06	1.04223663982907e-06	1.72997959489068e-06
"K07541"	0	0	0	0	0	0	0	0	0	3.06551258235342e-05	0	0	0	8.64989797445339e-07
"K11001"	0	0	0	0	0	0	0	0	0	2.86496503023684e-07	0	0	0	0
"K08098"	0	0	1.02800913694521e-06	0	0	0	1.78164830975025e-06	0	8.6644300884465e-07	0.000103998230597597	2.44737531234627e-06	0	0	5.18993878467203e-06
"K12230"	0	0	0	0	0	0	0	0	0	9.56898320099105e-05	0	0	9.38012975846166e-06	0
"K00923"	9.65477423758662e-07	0	0	3.65336039742716e-06	0	1.3126494779593e-06	0	8.63640642583184e-07	8.6644300884465e-07	0.00122305357140811	4.89475062469255e-06	0	1.04223663982907e-05	0
"K00914"	2.89643227127598e-06	2.02694211458709e-06	1.02800913694521e-06	3.65336039742716e-06	8.5689278435069e-06	5.25059791183721e-06	6.23576908412587e-06	2.59092192774955e-06	3.4657720353786e-06	0.000393359698651518	7.34212593703882e-06	6.35965098235409e-06	1.14646030381198e-05	1.03798775693441e-05
"K08333"	1.93095484751732e-06	0	1.02800913694521e-06	7.30672079485431e-06	0	1.3126494779593e-06	0	2.59092192774955e-06	8.6644300884465e-06	0.000441204614656474	0	8.47953464313878e-06	9.38012975846166e-06	0
"K00921"	2.89643227127598e-06	0	0	0	9.79306039257931e-06	0	7.12659323900099e-06	5.1818438554991e-06	8.6644300884465e-07	0.000686159124741723	2.44737531234627e-06	0	6.25341983897444e-06	0
"K20515"	0	0	0	0	0	0	2.67247246462537e-06	8.63640642583184e-07	0	8.85274194343184e-05	0	0	0	0
"K08806"	0	0	0	0	0	0	0	0	0	4.03960069263395e-05	0	0	1.04223663982907e-06	0
"K09578"	0	0	0	0	1.22413254907241e-06	0	0	3.45456257033273e-06	8.6644300884465e-07	7.82135453254658e-05	0	1.05994183039235e-06	0	0
"K05688"	0	0	0	0	0	0	0	0	0	6.13102516470684e-05	0	0	0	0
"K13712"	0	0	0	0	0	0	0	0	0	2.86496503023684e-05	0	0	0	0
"K00306"	9.65477423758662e-07	0	2.05601827389042e-06	7.30672079485432e-07	0	0	0	0	0	6.70401817075421e-05	0	2.1198836607847e-06	2.08447327965815e-06	0
"K04686"	0	0	0	0	0	0	0	0	0	5.04233845321684e-05	0	0	0	0
"K00873"	0.000810035558533517	0.00110062956822079	0.000830631382651729	0.00079643256663912	0.000779772433759127	0.000710143367575983	0.00114025491824016	0.00101823231760557	0.00121128732636482	0.000542910873229881	0.000903081490255775	0.000899890614003104	0.000911957059850439	0.000982628409897905
"K04345"	8.68929681382795e-06	6.08082634376127e-06	8.22407309556167e-06	2.92268831794173e-06	4.89653019628965e-06	9.18854634571512e-06	1.51440106328771e-05	6.04548449808229e-06	1.03973161061358e-05	0.000548067810284308	1.71316271864239e-05	1.16593601343158e-05	5.21118319914537e-06	6.91991837956271e-06
"K12406"	1.93095484751732e-06	0	0	7.30672079485432e-07	0	1.3126494779593e-06	0	0	8.6644300884465e-07	0.000123193496300184	2.44737531234627e-06	0	0	0
"K06633"	0	0	0	0	0	0	0	0	0	3.23741048416763e-05	0	0	0	0
"K12642"	0	0	0	0	0	0	0	0	0	0.000232062167449184	0	0	0	0
"K01047"	1.93095484751732e-06	0	1.02800913694521e-06	2.92268831794173e-06	4.89653019628965e-06	0	7.12659323900099e-06	8.63640642583184e-07	2.59932902653395e-06	0.000878684774773639	0	1.05994183039235e-06	2.08447327965815e-06	0
"K14018"	0	0	1.02800913694521e-06	2.92268831794173e-06	0	1.3126494779593e-06	0	1.72728128516637e-06	0	0.000274750146399713	0	1.05994183039235e-06	1.3549076317778e-05	0
"K01343"	1.06202516613453e-05	0	0	8.03739287433975e-06	0	0	0	2.41819379923291e-05	2.94590623007181e-05	4.06825034293631e-05	2.44737531234627e-06	2.22587784382393e-05	2.29292060762396e-05	1.29748469616801e-05
"K01348"	0	0	0	0	0	0	0	0	0	2.63576782781789e-05	0	0	0	0
"K03985"	0	0	0	0	0	0	0	0	0	2.8076657296321e-05	0	0	0	0
"K13333"	0	0	0	7.30672079485432e-07	0	1.3126494779593e-06	1.78164830975025e-06	0	0	5.72993006047368e-07	2.44737531234627e-06	0	1.04223663982907e-06	0
"K05858"	0	0	0	6.57604871536888e-06	0	1.3126494779593e-06	0	0	0	0.000777551509206279	2.44737531234627e-06	0	1.04223663982907e-06	0
"K05857"	3.86190969503465e-06	0	1.02800913694521e-06	7.30672079485432e-07	0	0	0	1.72728128516637e-06	0	0.000473865216001174	0	0	0	0
"K05860"	0	0	0	0	1.22413254907241e-06	0	0	0	8.6644300884465e-07	0.000446648048213923	0	0	0	2.59496939233602e-06
"K01116"	1.93095484751732e-06	0	0	2.92268831794173e-06	0	1.3126494779593e-06	0	0	5.1986580530679e-06	0	0	0	1.04223663982907e-06	0
"K05859"	0	0	1.02800913694521e-06	0	0	0	0	0	0	0.000624275880088608	0	0	3.75205190338466e-05	8.64989797445339e-07
"K05861"	0	0	0	7.30672079485432e-07	0	0	0	0	0	0.000159292055681168	0	0	1.04223663982907e-06	0
"K01315"	0	0	0	1.46134415897086e-06	0	0	0	0	0	0.000208569454201242	0	0	0	0
"K06631"	0	2.02694211458709e-06	0	0	3.67239764721724e-06	1.3126494779593e-06	8.90824154875124e-07	0	1.7328860176893e-06	0.000157573076663026	0	4.23976732156939e-06	2.08447327965815e-06	8.64989797445339e-07
"K05852"	0	0	0	0	0	0	0	0	0	1.43248251511842e-06	0	0	0	0
"K00473"	0	0	0	0	0	0	0	0	0	0.000124052985809255	0	0	4.16894655931629e-06	0
"K13645"	0	0	0	0	0	0	0	0	0	0.000192239153528892	0	0	6.25341983897444e-06	0
"K13646"	0	0	0	0	0	0	0	0	0	0.000127490943845539	0	0	1.04223663982907e-06	0
"K13647"	0	0	0	7.30672079485432e-07	0	0	0	0	0	8.59489509071052e-07	0	0	0	0
"K12862"	0	0	4.11203654778084e-06	0	3.67239764721724e-06	1.3126494779593e-06	8.90824154875124e-07	8.63640642583184e-07	9.53087309729115e-06	4.66989299928605e-05	0	1.05994183039235e-06	3.12670991948722e-06	5.18993878467203e-06
"K08761"	0	0	0	0	0	0	0	0	0	3.15146153326052e-06	0	0	0	1.72997959489068e-06
"K06820"	0	0	0	3.65336039742716e-06	0	0	0	0	8.6644300884465e-07	0.00175593706703216	0	1.05994183039235e-06	0	8.64989797445339e-07
"K06821"	0	0	0	2.92268831794173e-06	0	0	0	0	0	0.000489336027164452	0	0	1.04223663982907e-05	0
"K06572"	0	0	0	1.46134415897086e-06	0	0	8.90824154875124e-07	0	0	0.000414273943372247	0	0	1.04223663982907e-06	0
"K10054"	0	0	0	2.19201623845629e-06	0	0	0	0	0	5.81587901138079e-05	0	0	0	0
"K10858"	9.65477423758662e-07	0	2.05601827389042e-06	0	3.67239764721724e-06	1.3126494779593e-06	8.90824154875124e-07	8.63640642583184e-07	1.7328860176893e-06	0.000576430964083652	2.44737531234627e-06	1.05994183039235e-06	5.21118319914537e-06	8.64989797445339e-06
"K13273"	0	0	0	0	0	0	0	0	0	4.61259369868131e-05	0	0	9.38012975846166e-06	0
"K14073"	0	0	0	0	0	0	0	0	2.59932902653395e-06	0.00012519897182135	0	0	2.08447327965815e-06	0
"K14074"	0	0	0	0	0	0	0	0	0	7.64945663073237e-05	0	0	0	0
"K14075"	0	0	0	7.30672079485432e-07	0	0	0	0	0	0.000187941705983537	0	0	0	0
"K14076"	0	0	0	1.46134415897086e-06	0	0	0	0	0	0.000157573076663026	0	0	0	1.72997959489068e-06
"K13114"	0	0	0	0	0	0	0	0	0	0.00027532313940576	1.46842518740776e-05	0	1.4591312957607e-05	0
"K13534"	0	0	0	0	0	0	0	0	0	5.41478390714763e-05	0	0	0	0
"K11157"	0	0	0	1.46134415897086e-06	0	0	0	0	0	9.16788809675789e-06	0	0	0	0
"K03691"	0	0	0	5.11470455639802e-06	0	0	0	8.63640642583184e-07	0	0.000123479992803208	0	0	2.08447327965815e-06	0
"K10981"	0	0	1.02800913694521e-06	0	1.22413254907241e-06	1.3126494779593e-06	0	8.63640642583184e-07	4.33221504422325e-06	0	4.89475062469255e-06	0	3.12670991948722e-06	0
"K02320"	0	0	0	2.92268831794173e-06	6.12066274536207e-06	7.87589686775582e-06	8.01741739387612e-06	6.04548449808229e-06	9.53087309729115e-06	0.000230629684934066	1.22368765617314e-05	1.05994183039235e-05	1.14646030381198e-05	6.05492858211737e-06
"K02321"	0	0	0	0	0	5.25059791183721e-06	0	8.63640642583184e-07	0	1.74762866844447e-05	2.44737531234627e-06	1.05994183039235e-06	0	3.45995918978136e-06
"K02330"	0	0	2.05601827389042e-06	0	0	0	0	0	0	4.58394404837895e-06	0	0	0	0
"K02327"	9.65477423758662e-06	2.02694211458709e-05	6.16805482167125e-06	6.57604871536888e-06	9.79306039257931e-06	1.3126494779593e-05	1.33623623231269e-05	6.90912514066547e-06	7.79798707960185e-06	0.00011746356623971	1.22368765617314e-05	1.90789529470623e-05	9.38012975846166e-06	3.02746429105869e-05
"K02328"	9.65477423758662e-07	0	0	1.46134415897086e-06	0	0	0	1.72728128516637e-06	1.7328860176893e-06	0.000212866901746597	2.44737531234627e-06	2.1198836607847e-06	1.04223663982907e-06	0
"K03504"	0	0	0	1.46134415897086e-06	0	0	0	0	4.33221504422325e-06	1.23193496300184e-05	0	0	1.04223663982907e-06	8.64989797445339e-07
"K03505"	0	0	0	0	0	0	0	0	0	5.72993006047368e-07	0	0	0	0
"K02324"	9.65477423758662e-07	8.10776845834837e-06	1.33641187802877e-05	4.38403247691259e-06	2.81550486286655e-05	1.05011958236744e-05	1.15807140133766e-05	1.03636877109982e-05	9.53087309729115e-06	0.000324887034428858	1.46842518740776e-05	2.01388947774546e-05	1.04223663982907e-05	1.98947653412428e-05
"K02325"	2.89643227127598e-06	0	0	0	0	0	0	8.63640642583184e-07	0	2.17737342298e-05	0	0	4.16894655931629e-06	1.72997959489068e-06
"K02326"	0	0	0	0	0	0	0	0	0	2.77901607932974e-05	0	0	7.29565647880351e-06	0
"K03512"	0	0	0	0	0	0	0	0	0	6.21697411561395e-05	0	0	0	0
"K03513"	0	0	0	0	0	0	0	0	0	1.43248251511842e-06	0	0	0	0
"K14316"	0	0	0	0	0	0	0	0	0	0.000334627915531663	0	0	0	0
"K05228"	0	0	0	0	0	0	0	0	0	2.8076657296321e-05	0	0	0	0
"K09666"	0	0	0	0	0	0	0	0	0	6.78996712166131e-05	0	1.05994183039235e-06	1.04223663982907e-06	0
"K11599"	0	0	0	2.19201623845629e-06	0	0	1.78164830975025e-06	0	0	2.00547552116579e-06	0	0	7.29565647880351e-06	0
"K00728"	6.75834196631063e-06	2.02694211458709e-06	7.19606395861646e-06	5.11470455639802e-06	1.71378556870138e-05	6.56324738979651e-06	1.4253186478002e-05	1.03636877109982e-05	1.38630881415144e-05	0.000159005559178145	7.34212593703882e-06	2.54386039294164e-05	1.14646030381198e-05	2.42197143284695e-05
"K01045"	0	0	0	1.46134415897086e-06	0	0	0	0	0	0.000320016593877455	0	0	0	0
"K03538"	0	0	0	0	0	0	0	8.63640642583184e-07	8.6644300884465e-07	2.54981887691079e-05	0	0	0	0
"K03537"	0	0	0	0	0	0	2.67247246462537e-06	0	0	7.73540558163947e-06	0	0	0	0
"K14497"	9.65477423758662e-07	0	0	0	0	0	0	0	0	0	0	0	0	0
"K10029"	0	0	0	0	0	0	0	0	0	4.58394404837895e-06	0	0	0	0
"K01598"	7.72381939006929e-06	8.10776845834837e-06	8.22407309556167e-06	6.57604871536888e-06	1.22413254907241e-05	2.10023916473488e-05	1.60348347877522e-05	1.03636877109982e-05	1.47295311503591e-05	3.20876083386526e-05	2.20263778111165e-05	1.48391856254929e-05	1.87602595169233e-05	1.38398367591254e-05
"K01922"	0	0	0	1.46134415897086e-06	0	0	0	3.45456257033273e-06	0	4.72719229989079e-05	0	0	1.04223663982907e-06	0
"K13544"	9.65477423758662e-07	0	0	0	0	0	0	0	0	0	0	0	0	0
"K09564"	0	0	2.05601827389042e-06	1.46134415897086e-06	2.44826509814483e-06	0	8.90824154875124e-07	8.63640642583184e-07	0	5.5293825083571e-05	0	0	1.04223663982907e-06	8.64989797445339e-07
"K09565"	2.89643227127598e-06	2.02694211458709e-06	6.16805482167125e-06	0	1.22413254907241e-06	1.3126494779593e-06	8.90824154875124e-07	3.45456257033273e-06	1.7328860176893e-06	1.06003706118763e-05	0	0	3.12670991948722e-06	3.45995918978136e-06
"K09567"	3.86190969503465e-06	0	3.08402741083563e-06	2.19201623845629e-06	8.5689278435069e-06	5.25059791183721e-06	1.78164830975025e-06	3.45456257033273e-06	1.7328860176893e-06	0.000110874146670166	0	4.23976732156939e-06	2.08447327965815e-06	2.59496939233602e-06
"K12733"	1.06202516613453e-05	1.62155369166967e-05	1.33641187802877e-05	3.7264276053757e-05	2.0810253334231e-05	2.36276906032674e-05	5.34494492925075e-06	2.15910160645796e-05	1.9928189203427e-05	0.000108868671149	9.7895012493851e-06	3.07383130813781e-05	1.77180228770942e-05	3.20046225054775e-05
"K10598"	9.65477423758662e-06	2.02694211458709e-06	3.08402741083563e-06	2.19201623845629e-06	1.4689590588869e-05	1.3126494779593e-06	0	4.31820321291592e-06	1.7328860176893e-06	1.26058461330421e-05	1.22368765617314e-05	1.37792437951005e-05	6.25341983897444e-06	8.64989797445339e-06
"K04457"	9.65477423758662e-07	0	0	0	0	0	8.90824154875124e-07	8.63640642583184e-07	0	0.0003048322792172	0	0	1.04223663982907e-05	0
"K04461"	0	0	0	1.46134415897086e-06	0	0	0	8.63640642583184e-07	2.59932902653395e-06	0.000152989132614647	2.44737531234627e-06	0	6.25341983897444e-06	0
"K10147"	0	0	0	0	0	0	0	0	2.59932902653395e-06	0.000116031083724592	0	0	2.08447327965815e-06	0
"K00231"	1.54476387801386e-05	1.82424790312838e-05	1.85041644650138e-05	5.84537663588345e-06	7.34479529443448e-06	3.93794843387791e-06	1.78164830975025e-06	3.45456257033273e-06	1.47295311503591e-05	9.16788809675789e-06	4.89475062469255e-06	2.1198836607847e-06	4.16894655931629e-06	7.78490817700805e-06
"K06269"	8.68929681382795e-06	0	1.02800913694521e-05	5.11470455639802e-06	3.67239764721724e-06	5.25059791183721e-06	5.34494492925075e-06	6.90912514066547e-06	5.1986580530679e-06	0.000250111447139676	0	5.29970915196174e-06	3.23093358347013e-05	9.51488777189873e-06
"K06270"	0	0	0	0	0	0	8.90824154875124e-07	0	0	8.45164683919868e-05	0	0	8.33789311863259e-06	0
"K12329"	0	0	0	0	0	0	0	0	0	0.000116031083724592	0	0	0	0
"K12328"	0	0	0	0	0	0	0	0	0	2.86496503023684e-07	0	0	0	0
"K14019"	0	0	0	0	0	0	0	0	0	8.7954426428271e-05	0	0	1.56335495974361e-05	0
"K08050"	0	0	0	0	0	0	0	0	0	2.00547552116579e-06	0	0	0	0
"K07189"	0	0	0	3.65336039742716e-06	0	0	0	0	0	0.00103854982346085	0	0	0	0
"K04382"	9.65477423758662e-07	0	2.77562466975206e-05	1.46134415897086e-06	3.67239764721724e-06	1.18138453016337e-05	4.45412077437562e-06	9.50004706841502e-06	2.59932902653395e-06	0.000275036642902737	2.44737531234627e-06	3.17982549117704e-06	1.04223663982907e-05	2.59496939233602e-06
