# Constructed from biom file
#OTU ID	WDG002	WDG018	WDG033	WDG040	WDG058	WDG127	WDG132	WDG154	WDG004	WDG027	WDG092	WDG028	WDG048	WDG140	WDG146	WDG087
515953	0.0	0.0	0.0	59.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
1129069	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
218070	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
657491	18.0	0.0	1.0	13.0	46.0	0.0	0.0	0.0	0.0	10.0	2.0	4.0	108.0	23.0	1.0	8.0
325910	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
537219	0.0	0.0	0.0	1.0	0.0	0.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
229533	8.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	76.0	3.0	4.0	4.0
315958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
157546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
585817	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
524848	5.0	1.0	4.0	0.0	4.0	0.0	2.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
341752	0.0	0.0	0.0	0.0	0.0	1.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
509788	26.0	0.0	21.0	0.0	60.0	26.0	100.0	0.0	0.0	3.0	82.0	2.0	17.0	16.0	67.0	2.0
232800	21.0	0.0	3.0	3.0	6.0	0.0	9.0	40.0	1.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
367433	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16.0	0.0
288637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
170834	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
365220	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0
361683	0.0	0.0	0.0	0.0	4.0	1.0	11.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0
1016598	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4309760	0.0	69.0	0.0	0.0	2.0	23.0	0.0	1.0	0.0	0.0	0.0	15.0	21.0	2.0	7.0	28.0
148988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
232975	3.0	2.0	0.0	5.0	16.0	1.0	25.0	19.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
303066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0
289047	2.0	0.0	0.0	813.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	43.0
332353	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	124.0	20.0	76.0	48.0
300613	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0
1009894	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
985239	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
299913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
154859	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909065	0.0	0.0	0.0	1.0	1.0	0.0	0.0	12.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
334699	2.0	0.0	0.0	1.0	3.0	0.0	7.0	3.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0
1081348	0.0	0.0	0.0	649.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	42.0	220.0
295622	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	7.0	0.0	6.0	1.0
366376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
312766	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1077751	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	0.0	3.0
361619	1.0	1.0	0.0	7.0	1.0	2.0	3.0	15.0	0.0	0.0	9.0	8.0	0.0	1.0	0.0	7.0
321762	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
561676	98.0	78.0	18.0	108.0	341.0	167.0	843.0	782.0	71.0	16.0	64.0	21.0	41.0	14.0	39.0	21.0
369602	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
188906	0.0	0.0	1.0	2.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
336281	7.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
524457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
297875	0.0	0.0	0.0	12.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
334555	7.0	0.0	2.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	114.0
518743	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1065051	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
210262	1.0	3.0	1.0	5.0	1.0	21.0	90.0	5.0	0.0	4.0	0.0	4.0	7.0	0.0	1.0	0.0
363400	4.0	1.0	0.0	0.0	0.0	4.0	5.0	5.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0
198133	0.0	0.0	1.0	0.0	0.0	2.0	0.0	41.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
192419	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	60.0	23.0	0.0
320888	5.0	0.0	3.0	2.0	109.0	100.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	16.0	7.0
304472	0.0	0.0	0.0	0.0	1.0	0.0	0.0	183.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
214450	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
149627	0.0	0.0	1.0	17.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0
291094	0.0	0.0	0.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
167910	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	66.0	0.0	0.0	2.0	0.0
2526440	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4478840	121.0	10.0	129.0	36.0	378.0	36.0	467.0	139.0	23.0	40.0	1251.0	91.0	15.0	10.0	111.0	11.0
569210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
357724	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
815828	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
313089	5.0	6.0	3.0	9.0	30.0	3.0	42.0	9.0	4.0	0.0	13.0	1.0	3.0	0.0	4.0	5.0
817995	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
299131	9.0	0.0	15.0	2.0	2.0	0.0	14.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
175376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
211191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840291	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
162867	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
584107	1.0	0.0	1.0	0.0	1.0	4.0	7.0	3.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0
146477	212.0	37.0	9.0	29.0	23.0	3.0	96.0	13.0	41.0	12.0	17.0	17.0	53.0	16.0	7.0	18.0
575589	11.0	92.0	119.0	12.0	158.0	1.0	53.0	1.0	9.0	1.0	0.0	0.0	26.0	0.0	2.0	1.0
617098	227.0	0.0	166.0	120.0	146.0	4.0	191.0	42.0	2.0	21.0	217.0	21.0	11.0	9.0	78.0	69.0
337116	3.0	0.0	0.0	0.0	368.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
367947	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
367946	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
613933	0.0	1.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	12.0	5.0	3.0
524444	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1100992	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0
303320	1.0	0.0	7.0	0.0	12.0	0.0	43.0	0.0	0.0	0.0	1.0	0.0	10.0	1.0	0.0	0.0
759378	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
191237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0
211354	0.0	0.0	0.0	4.0	1.0	1.0	1.0	9.0	1.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0
529608	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
195252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	6.0	26.0
848084	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0
548679	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
355728	24.0	0.0	20.0	47.0	196.0	0.0	50.0	97.0	44.0	10.0	185.0	0.0	0.0	0.0	0.0	0.0
42395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
608293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	5.0
1085703	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0
359950	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
361811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	62.0	0.0
296941	7.0	0.0	4.0	4.0	13.0	0.0	6.0	23.0	9.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0
305187	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
514247	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
342380	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
34789	6.0	1.0	1.0	4.0	6.0	8.0	6.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	2.0	0.0
4303849	0.0	0.0	1.0	0.0	7.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
330193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
513208	1.0	0.0	0.0	0.0	0.0	0.0	349.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1646255	0.0	0.0	0.0	1.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1127702	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
149744	87.0	34.0	25.0	125.0	150.0	77.0	11.0	316.0	63.0	79.0	138.0	173.0	31.0	7.0	245.0	88.0
296649	5.0	0.0	13.0	0.0	25.0	5.0	1.0	0.0	0.0	0.0	0.0	1.0	57.0	0.0	16.0	1.0
362965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
185428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
526430	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
355424	0.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
333360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
269502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
4352318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
514242	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
623204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
205781	0.0	0.0	0.0	2.0	2.0	4.0	3.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4439440	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0
199279	0.0	0.0	3.0	0.0	9.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
361398	2.0	0.0	2.0	0.0	10.0	1.0	49.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
4438608	1.0	0.0	0.0	1300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	1616.0
531928	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
