"","WDG002","WDG004","WDG018","WDG033","WDG040","WDG048","WDG058","WDG087","WDG092","WDG127","WDG132","WDG140","WDG146","WDG154"
"K02686",9.08079638584304e-07,0,0,0,2.80797998353637e-05,1.11007011202828e-06,0,1.11674290763559e-05,0,0,0,0,0,7.45478671855198e-07
"K02685",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K02689",2.72423891575291e-06,2.09282297752203e-05,7.54420535326972e-05,2.21622083690831e-05,2.95576840372249e-06,5.66135757134421e-05,1.95293237678706e-05,0,0,7.63114116084919e-06,3.58637929009415e-06,1.49154295146519e-05,0,0
"K02688",0,0,0,0,2.66019156335025e-05,1.11007011202828e-06,9.76466188393528e-07,6.97964317272244e-06,0,0,0,0,0,1.863696679638e-05
"K00824",3.81393448205408e-05,2.09282297752203e-06,1.31203571361212e-05,1.18726116262945e-05,0.000305922029785278,8.8805608962262e-06,8.78819569554175e-06,0.000361545516347022,1.97566397907044e-05,0.000175516246699531,5.28990945288887e-05,5.96617180586077e-05,0.000617403248630623,7.75297818729406e-05
"K00827",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K00826",0.000702853640264251,0.000777483736149436,0.000791321539772313,0.000927646721734478,0.000750765174545514,0.000838102934581348,0.00088565483287293,0.000827785680284881,0.000599977955749286,0.000546580485645823,0.000871490167492879,0.000684866805214434,0.00067317707151112,0.000725350747715108
"K00821",0.00133215282980317,0.000543087562666968,0.000935645468269646,0.00121892146029957,0.000196558598847546,0.000925798473431582,0.000702079189454946,0.000281977584177986,0.00112508864492327,0.0010235268081989,0.0012112996052293,0.00125165312677121,0.000123221236596448,0.00135677118277646
"K00820",0.000701945560625667,0.000745044979997844,0.00068061852643629,0.000768553725942131,0.000577852722927748,0.000763728237075454,0.000840737388206827,0.000593269669681407,0.000606216894630561,0.0007135116985394,0.000836522969414461,0.000691081567512206,0.000670582940214353,0.000741751278495922
"K00823",1.90696724102704e-05,1.25569378651322e-05,9.84026785209093e-06,1.18726116262945e-05,0.000174390335819627,3.219203324882e-05,1.56234590142964e-05,0.000234516010603474,5.61504499314757e-05,2.86167793531845e-06,3.94501721910357e-05,1.36724770550976e-05,0.000613512051685472,2.16188814838007e-05
"K00822",2.72423891575291e-06,2.09282297752203e-05,7.54420535326972e-05,2.21622083690831e-05,3.54692208446699e-05,5.77236458254703e-05,1.95293237678706e-05,8.37557180726692e-06,0,7.63114116084919e-06,3.58637929009415e-06,1.49154295146519e-05,1.29706564838366e-06,0
"K00829",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K00828",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K01488",0.000158005857113669,0.000179982776066895,0.000209105691856932,6.49036102237433e-05,9.75403573228423e-05,0.000159850096132072,9.95995512161398e-05,2.09389295181673e-05,0.000245398262663486,0.000207948596633141,2.68978446757061e-05,0.000101922101683455,3.50207725063589e-05,0.000199042805385338
"K01489",0.000617494154237327,0.000823525841654921,0.000600256338977547,0.000421081959012579,0.000515781586449575,0.000792590059988189,0.000753831897439803,0.000591873741046863,0.000801703646243847,0.00084705666885426,0.00079079663346576,0.0010043055873199,0.0007224655661497,0.000696277079512755
"K01484",0,0,0,0,4.43365260558374e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K01485",2.54262298803605e-05,2.30210527527424e-05,7.87221428167275e-05,4.35329092964132e-05,0.000103451894130287,6.54941366096683e-05,3.7105715158954e-05,0.000163323650241705,8.31858517503343e-06,4.86485249004136e-05,1.70353016279472e-05,3.23167639484125e-05,2.59413129676732e-06,2.83281895304975e-05
"K01486",0.000302390519648573,0.00010254832589858,0.000332109040008069,0.000350637796696565,0.000601498870157528,0.000178721288036552,0.000155258123954571,0.000439717519881514,0.000309867297769995,0.000174562354054425,0.00035236176525175,0.000570515178935436,4.15061007482772e-05,0.000515125762251942
"K01487",7.90029285568344e-05,9.41770339884916e-06,1.14803124941061e-05,4.03668795294013e-05,0.000347302787437393,2.77517528007069e-05,1.56234590142964e-05,0.000266622369197997,2.49557555251003e-05,3.14784572885029e-05,3.22774136108474e-05,4.59892410035101e-05,7.78239389030197e-06,0.000251226312415202
"K01480",0.000446775182183478,0.000582851199239887,0.000308328392698849,0.00038942166134246,0.000453710449971403,0.000208693181061316,0.000588809111601297,0.000319667657310688,0.000480398293858181,0.000224164771599945,0.000443814437149151,0.000293336780454821,2.72383786160569e-05,0.00035708428381864
"K01481",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K01482",1.18050353015959e-05,0,8.20022321007578e-07,3.95753720876484e-06,0.000137443230773096,7.77049078419793e-06,1.95293237678706e-06,4.18778590363346e-05,1.45575240563085e-05,0,4.48297411261769e-06,0.000280907255859278,2.07530503741386e-05,2.98191468742079e-06
"K01483",0,0,0,0,3.39913366428087e-05,1.11007011202828e-06,0,8.37557180726692e-06,0,0,0,0,1.29706564838366e-06,0
"K02469",0.00116052577811074,0.00104013301982845,0.00116197162886774,0.00106457750915774,0.000712340185297121,0.00111451039247639,0.00109950092813111,0.000850120538437593,0.00119683644205793,0.00113322446238611,0.00121578257934192,0.0012926705579365,0.00073673328828192,0.00125016773270117
"K02468",9.08079638584304e-07,0,8.20022321007578e-07,3.95753720876484e-06,0,0,9.76466188393528e-07,0,0,0,0,0,0,7.45478671855198e-07
"K02466",9.08079638584304e-07,0,8.20022321007578e-07,3.95753720876484e-06,0,0,9.76466188393528e-07,0,0,0,0,0,0,7.45478671855198e-07
"K02465",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K02464",1.81615927716861e-06,1.88354067976983e-05,1.14803124941061e-05,0,1.47788420186125e-06,4.4402804481131e-06,1.36705266375094e-05,1.39592863454449e-06,6.23893888127507e-06,1.9077852902123e-06,0,0,0,1.4909573437104e-06
"K02463",0,0,0,0,3.10355682390862e-05,1.11007011202828e-06,0,6.97964317272244e-06,0,0,0,0,0,0
"K02462",0,0,0,0,6.05932522763111e-05,1.11007011202828e-06,0,1.39592863454449e-05,0,0,0,0,0,0
"K02461",0,0,0,0,6.05932522763111e-05,1.11007011202828e-06,0,1.39592863454449e-05,0,0,0,0,0,0
"K02460",0,0,0,0,6.05932522763111e-05,1.11007011202828e-06,0,1.39592863454449e-05,0,0,0,0,0,0
"K08969",2.0885831687439e-05,1.25569378651322e-05,9.84026785209093e-06,1.18726116262945e-05,0.000286709535161082,3.10819631367917e-05,1.46469928259029e-05,0.000174491079318061,5.61504499314757e-05,1.9077852902123e-06,3.85535773685121e-05,2.98308590293038e-05,3.89119694515098e-06,2.16188814838007e-05
"K13061",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13060",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13063",0,0,0,0,2.95576840372249e-06,0,0,0,0,0,0,0,0,0
"K13062",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13069",0,0,0,0,3.10355682390862e-05,0,0,6.97964317272244e-06,0,0,0,0,0,0
"K08964",1.81615927716861e-06,0,0,0,0.000167000914810321,0,0,0.000134009148916271,0,0,0,2.61020016506409e-05,2.59413129676732e-06,0
"K06363",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K03079",1.72535131331018e-05,0,1.47604017781364e-05,1.58301488350593e-06,0,1.11007011202828e-05,1.26940604491159e-05,1.39592863454449e-06,2.07964629375836e-06,1.24006043863799e-05,8.96594822523538e-07,4.97180983821731e-06,0,0.000114803715465701
"K06342",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K03078",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13289",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13288",5.17605393993053e-05,3.76708135953966e-05,4.92013392604547e-05,5.22394911556958e-05,5.76374838725886e-05,4.66229447051876e-05,1.17175942607223e-05,1.39592863454449e-05,4.15929258751672e-06,1.9077852902123e-06,1.88284912729943e-05,9.94361967643462e-06,0,3.72739335927599e-06
"K13285",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13287",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13286",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13281",6.44736543394856e-05,2.09282297752203e-05,1.96805357041819e-05,4.7490446505178e-05,0.000174390335819627,1.2210771232311e-05,4.88233094196764e-05,0.000139592863454449,5.09513341970798e-05,6.20030219318997e-05,4.8416120416271e-05,4.47462885439558e-05,5.18826259353465e-06,1.26731374215384e-05
"K13280",0.000427705509773207,0.000216607178173531,0.000374750200700463,0.000291274738565092,0.00010640766253401,0.000255316125766503,0.000153305191577784,0.000180074793856239,0.000319225706091908,0.000265182155339509,6.0071853109077e-05,0.000290850875535713,4.41002320450445e-05,0.000261663013821175
"K13283",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K00054",1.81615927716861e-06,0,1.64004464201516e-06,7.91507441752967e-07,0.000240895124903383,3.33021033608483e-06,9.76466188393528e-07,0.000347586230001577,0,0,8.96594822523538e-07,9.94361967643462e-06,0.000612214986037088,0
"K04496",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K05369",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K05368",0,0,0,0,1.47788420186125e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K03228",0,0,0,0,1.47788420186125e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K03229",0,0,0,0,1.47788420186125e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K00052",0.000659265817612205,0.000739812922554039,0.000654377812164047,0.00074955754734006,0.000548295038890523,0.000734866414162718,0.000773361221207674,0.000587685955143229,0.000573982377077307,0.000527502632743701,0.000767485168080148,0.000662493660942456,0.000667988808917586,0.000702986387559452
"K03222",0,0,0,0,1.47788420186125e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K03223",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K03220",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K03221",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K03226",0,0,0,0,1.47788420186125e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K03227",0,0,0,0,1.47788420186125e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K03224",0,0,0,0,1.47788420186125e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K03225",0,0,0,0,1.47788420186125e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K09482",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K09483",0,0,0,0,2.95576840372249e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K13836",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12228",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K05360",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12224",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12225",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12226",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12227",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12220",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K05363",0.000134395786510477,0.00015382248884787,0.000112343057978038,3.48263274371306e-05,1.182307361489e-05,2.77517528007069e-05,6.54232346223663e-05,6.97964317272244e-06,0.000242278793222849,0.000193640206956548,2.06216809180414e-05,7.08482901945966e-05,3.11295755612079e-05,3.20555828897735e-05
"K12222",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12223",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K08681",0.000214306794705896,8.58057420784034e-05,0.000122183325830129,0.000183629726486688,0.000369471050465312,0.000114337221538912,0.000173810981534048,0.000368525159519745,0.000189247812732011,0.000279490545016102,0.000287806938030056,0.000131752960712759,0.000625185642520925,0.000217679772181718
"K08680",3.63231855433722e-06,0,1.64004464201516e-06,7.91507441752967e-07,0.000295576840372249,3.33021033608483e-06,0,0.000360149587712478,0,0,8.96594822523538e-07,3.48026688675212e-05,0.000614809117333856,7.45478671855198e-07
"K08683",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K08682",0,0,0,0,1.47788420186125e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K08685",0,0,0,0,0,2.22014022405655e-06,0,0,0,0,0,0,1.29706564838366e-06,0
"K08684",2.90585484346977e-05,1.25569378651322e-05,3.52609598033258e-05,0.000141679832073781,1.182307361489e-05,4.4402804481131e-06,4.10115799125282e-05,0,7.27876202815425e-06,1.9077852902123e-06,1.07591378702825e-05,0,0,0
"K08687",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K08686",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K11755",0.000819087834003042,0.00125255455204694,0.000801161807624404,0.000835040351049381,0.000902987247337222,0.000775939008307765,0.00116785356131866,0.00105392611908109,0.000691482392674654,0.000587597869385388,0.000979978141018227,0.00100057672994123,0.00130614510792235,0.000909483979663342
"K11754",0.00195237122295625,0.00171297560710179,0.00166792540092941,0.0019874751862417,0.00149414092808172,0.00172060867364383,0.00180158011758606,0.00159973421518798,0.00150774356297481,0.00172940736557745,0.0018702967997841,0.00164566905644993,0.00138267198117698,0.00186816955166913
"K11751",0,0,8.20022321007578e-07,0,1.47788420186125e-06,2.22014022405655e-06,0,1.39592863454449e-06,0,0,0,0,0,0
"K11750",0,0,0,0,1.47788420186125e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K11753",0.00150559604077278,0.00181970957895541,0.00153426176260518,0.00141758982817956,0.00118526312989272,0.00181607470327826,0.00170198056636992,0.00135684263277724,0.00163252234060031,0.00161017078493918,0.00162911279252527,0.00148159933178876,0.00139953383460597,0.00145964723949248
"K11752",0.000839065586051897,0.000859103832272795,0.000853643236168889,0.00103845776357989,0.00107442181475313,0.000888056089622621,0.000904207690452407,0.00131356884510636,0.000796504530509451,0.000785053646922361,0.000879559520895591,0.000451191742818221,0.00126853020411922,0.000837918027165243
"K02407",0.000138936184703398,6.69703352807051e-05,7.70820981747123e-05,0.000110019534403662,0.000335479713822503,0.000102126450306601,0.000123034739737584,0.000188450365663506,0.000150774356297481,0.000154530608507196,0.00022056232634079,8.94925770879115e-05,1.03765251870693e-05,0.000169969137182985
"K13938",0,0,0,0,1.47788420186125e-06,0,0,0,0,0,0,0,0,0
"K13936",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13935",0,0,0,0,1.47788420186125e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K02406",0.000438602465436219,0.000250092345813883,0.000422311495318903,0.00051210531481417,0.00075815459555482,0.000697124030353757,0.000396445272487772,0.000390860017672457,0.000509513341970798,0.000530364310679019,0.000579200255350205,0.000394015929678722,3.37237068579752e-05,0.000595637458812303
"K13933",0,0,0,0,2.66019156335025e-05,0,0,6.97964317272244e-06,0,0,0,0,0,0
"K13932",0,0,0,0,2.66019156335025e-05,0,0,6.97964317272244e-06,0,0,0,0,0,0
"K13931",0,0,0,0,2.66019156335025e-05,0,0,6.97964317272244e-06,0,0,0,0,0,0
"K13930",0,0,0,0,2.66019156335025e-05,0,0,6.97964317272244e-06,0,0,0,0,0,0
"K12088",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12081",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12082",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12083",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12084",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12086",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12087",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K09611",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K09612",1.45292742173489e-05,2.09282297752203e-06,1.64004464201516e-06,4.7490446505178e-06,0,1.11007011202828e-06,9.76466188393528e-07,0,7.27876202815425e-06,3.8155705804246e-06,5.37956893514123e-06,8.70066721688029e-06,1.29706564838366e-06,7.45478671855198e-07
"K04940",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K10085",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K05394",9.08079638584304e-07,0,0,0,0,0,0,0,0,0,0,0,0,7.45478671855198e-07
"K05395",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K06340",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13043",0,0,0,0,7.98057469005074e-05,0,0,0.000117258005301737,0,0,0,0,1.29706564838366e-06,0
"K07149",8.53594860269246e-05,3.13923446628305e-05,0.000212385781140963,0.000132181742772746,0.000564551765110997,5.99437860495269e-05,3.02704518401994e-05,0.000427154162170613,3.32743407001337e-05,6.67724851574304e-05,0.00020263042989032,0.000364185070649418,2.98325099128242e-05,0.000229607430931401
"K07148",4.54039819292152e-05,0.000488674165251395,0.000124643392793152,5.69885358062137e-05,0.000693127690672925,1.88711919044807e-05,0.000386680610603837,0.000390860017672457,0.000121659308184864,4.76946322553075e-06,0.000219665731518267,5.59328606799447e-05,6.48532824191831e-06,6.85840378106782e-05
"K07147",0.000123498830847465,0.000124522967162561,0.000328008928403031,0.000386255631575448,0.000103451894130287,0.000190932059268863,0.00015232872538939,1.39592863454449e-05,3.53539869938921e-05,2.95706719982906e-05,4.6622930771224e-05,4.97180983821731e-05,1.29706564838366e-06,7.45478671855198e-06
"K07146",8.17271674725874e-06,4.18564595504407e-06,0,7.91507441752967e-07,0.000588197912340776,2.22014022405655e-05,4.78468432312828e-05,0.000682609102292254,0,0,0,3.72885737866298e-05,0.000617403248630623,7.45478671855198e-07
"K07145",1.63454334945175e-05,2.19746412639814e-05,7.54420535326972e-05,2.4536730694342e-05,0.00110545738299221,5.99437860495269e-05,1.95293237678706e-05,0.00103996683273564,1.03982314687918e-06,7.63114116084919e-06,3.58637929009415e-06,0.00013796772301053,0.00123480649726125,7.45478671855198e-07
"K07144",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K07143",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K07142",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K07141",0.000166178573860928,0.000172657895645568,0.000134483660645243,9.6563907893862e-05,5.61595996707274e-05,5.99437860495269e-05,0.000114246544042043,1.39592863454449e-05,0.000398252265254726,0.000258504906823766,0.000182905343794802,9.32214344665745e-05,3.63178381547425e-05,0.000160277914448868
"K07140",2.72423891575291e-06,2.09282297752203e-05,7.54420535326972e-05,2.29537158108361e-05,4.43365260558374e-05,5.77236458254703e-05,2.14822561446576e-05,8.37557180726692e-06,0,7.63114116084919e-06,3.58637929009415e-06,1.49154295146519e-05,1.29706564838366e-06,0
"K10156",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K10150",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K10620",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K10621",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K14028",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K14029",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K01817",0.000515789234715885,0.000626800481767849,0.000555975133643138,0.000600754148290502,0.000344347019033671,0.000235334863749994,0.000629820691513825,0.000446697163054236,0.000364977924554592,0.000233703698051007,0.000587269608752917,0.000279664303399724,0.000629076839466076,0.000530035335689046
"K01816",3.63231855433722e-05,1.46497608426542e-05,8.03621874587426e-05,0.00014405435439904,7.83278626986461e-05,4.10725941450462e-05,4.10115799125282e-05,1.67511436145338e-05,7.27876202815425e-06,9.53892645106149e-06,1.07591378702825e-05,4.97180983821731e-06,2.59413129676732e-06,0
"K01815",0.000102612999160026,0.000514834452470421,0.000146783995460356,0.000106061997194898,3.54692208446699e-05,6.54941366096683e-05,0.000429645122893152,2.79185726908898e-06,0.000280752249657378,9.63431571557211e-05,0.000299462670722862,0.000607803752722066,4.66943633418118e-05,0.000232589345618822
"K01814",0.000798202002315603,0.000893635411401909,0.000788041450488282,0.00078675839710245,0.000566029649312858,0.000774828938195736,0.000839760922018434,0.000594665598315952,0.000829778871209585,0.00071828116176493,0.00079079663346576,0.000734584903596607,0.00069782131883041,0.000735787449121081
"K01813",7.53706100024972e-05,1.88354067976983e-05,5.2481428544485e-05,0.000148011891607805,1.182307361489e-05,1.88711919044807e-05,5.85879713036117e-05,1.39592863454449e-06,1.55973472031877e-05,3.72018131591398e-05,2.51046550306591e-05,0.000302037447671701,2.07530503741386e-05,0.000143131904996198
"K01812",0.000206134077958637,0.000583897610728648,0.000433791807813009,0.000343514229720788,7.53720942949236e-05,0.00015429974557193,0.000518503546036963,9.77150044181141e-06,0.000376415979170263,0.000126867721799118,0.000372983446169792,0.000389044119840504,3.11295755612079e-05,0.000438341459050857
"K01811",0.000602056800381393,0.000629939716234132,0.000305868325735827,0.000601545655732255,0.000137443230773096,0.00055392498590211,0.000740161370802294,9.63190757835696e-05,0.000457522184626839,0.00062670746783474,0.000654514220442183,0.000360456213270755,2.72383786160569e-05,0.000555381610532123
"K01810",0.000821812072918795,0.000910377995222085,0.000773281048710146,0.000798631008728744,0.000668003659241284,0.000916917912535356,0.000911042953771161,0.000764968891730379,0.000842256748972135,0.000883304589368294,0.000836522969414461,0.000751986238030368,0.000701712515775561,0.000743242235839633
"K01819",9.08079638584304e-07,0,0,1.58301488350593e-06,4.28586418539762e-05,0,0,0.000368525159519745,0,0,0,1.86442868933149e-05,0.00122313290642579,0
"K01818",7.08302118095757e-05,5.23205744380509e-06,2.62407142722425e-05,5.38225060392018e-05,3.10355682390862e-05,4.10725941450462e-05,6.24938360571858e-05,7.95679321690358e-05,5.19911573439589e-05,0.000168838998183788,5.46922841739358e-05,3.35597164079668e-05,5.18826259353465e-06,0.000177423923901537
"K14580",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K05379",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K08304",3.63231855433722e-06,2.09282297752203e-05,7.54420535326972e-05,2.21622083690831e-05,3.39913366428087e-05,5.88337159374986e-05,1.95293237678706e-05,1.11674290763559e-05,1.03982314687918e-06,7.63114116084919e-06,3.58637929009415e-06,1.49154295146519e-05,0,7.45478671855198e-07
"K08305",9.08079638584304e-07,0,0,0,3.69471050465312e-05,1.11007011202828e-06,0,1.39592863454449e-05,0,0,0,0,1.29706564838366e-06,7.45478671855198e-07
"K08306",0,1.04641148876102e-06,1.64004464201516e-06,0,1.47788420186125e-06,0,0,1.39592863454449e-06,2.07964629375836e-06,0,0,1.24295245955433e-06,0,0
"K08307",8.98998842198461e-05,0.00053471627075688,0.00018286497758469,0.000110811041845415,0.000128575925561929,5.10632251533007e-05,0.000407186400560101,0.000128425434378093,0.00013933630168181,8.58503380595534e-06,0.000238494222791261,1.61583819742062e-05,1.29706564838366e-06,7.38023885136646e-05
"K08300",9.98887602442734e-06,2.19746412639814e-05,9.75826561999018e-05,2.3745223252589e-05,6.50269048818949e-05,6.66042067216965e-05,6.83526331875469e-05,1.53552149799894e-05,1.03982314687918e-06,1.14467117412738e-05,3.58637929009415e-06,1.98872393528692e-05,2.59413129676732e-06,1.4909573437104e-06
"K08301",0.000330540988444687,0.000622614835812805,0.000469872789937342,0.000448784719473933,0.00017734610422335,0.000144309114563676,0.000543891666935195,0.000216368938354396,0.000265154902454191,0.000342447459593108,0.000566647927834876,0.000134238865631867,1.1673590835453e-05,0.00052481698498606
"K08302",2.54262298803605e-05,2.30210527527424e-05,0.00010496285708897,3.16602976701187e-05,1.03451894130287e-05,9.657609974646e-05,3.41763165937735e-05,4.18778590363346e-06,5.19911573439589e-06,3.8155705804246e-05,9.23492667199244e-05,3.23167639484125e-05,1.29706564838366e-06,0.000106603450075293
"K08303",0.00154101114667756,0.00173285742538824,0.00138091758857676,0.00139384460492698,0.000607410406964973,0.00141977967328416,0.0015838281575743,0.000587685955143229,0.00157845153696259,0.00158536957616642,0.00156724774977114,0.0014070221842155,0.000778239389030197,0.00139926346707221
"K08308",0,0,0,0,1.47788420186125e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K08309",0.000281504687961134,0.000190446890954505,0.000273067432895523,0.00038942166134246,0.000113797083543316,0.000622749332847863,0.000306610383155568,2.65226440563453e-05,0.000369137217142108,0.000538949344484974,0.00035236176525175,0.000420117931329362,4.15061007482772e-05,0.000174442009214116
"K14671",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K14670",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K14673",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K14672",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K01673",0.000103521078798611,0.000105687560364863,0.000302588236451796,0.000251699366477444,0.000570463301918442,0.000235334863749994,0.000114246544042043,0.000619792313737752,2.9115048112617e-05,4.57868469650952e-05,0.000123730085508248,9.69502918452375e-05,0.00061999737992739,6.03837724202711e-05
"K01672",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K01671",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K01677",0.000462212536039411,0.000205096651797159,0.000389510602478599,0.000375174527390907,9.31067047172586e-05,0.000626079543183947,0.000299775119836813,9.77150044181141e-05,0.000446084130011168,0.000487439141649242,0.000534370514224029,0.000602831942883849,4.66943633418118e-05,0.000618001818967959
"K01676",8.80837249426775e-05,0.000526344978846792,0.000174664754374614,0.000107645012078404,0.000169956683214043,6.54941366096683e-05,0.000398398204864559,5.02534308436016e-05,0.000125818600772381,6.67724851574304e-06,0.000237597627968738,1.36724770550976e-05,1.29706564838366e-06,7.1565952498099e-05
"K01674",0,0,1.64004464201516e-06,7.91507441752967e-07,4.43365260558374e-06,3.33021033608483e-06,0,0,0,0,8.96594822523538e-07,0,0,0
"K01679",0.000181615927716861,4.70885169942458e-05,0.000145143950818341,0.000329267095769234,0.000484746018210489,7.88149779540076e-05,0.000137681732563487,0.000494158736628749,3.22345175532545e-05,0.000201271348117397,6.0071853109077e-05,6.33905754372707e-05,0.000621294445575774,3.42920189053391e-05
"K01678",0.000404095439170015,0.000150683254381586,0.000353429620354266,0.000320560513909952,6.65047890837561e-05,0.000175391077700468,0.000208963764316215,9.49231471490252e-05,0.000390973503226571,0.000259458799468873,0.000436641678568963,0.000549384987123013,3.63178381547425e-05,0.000521835070298639
"K02899",0.00080819087834003,0.000909331583733324,0.000762620758537047,0.000775677292917908,0.000622189248983585,0.000906927281527101,0.000864172576728272,0.000759385177192201,0.000804823115684484,0.000747851833763221,0.000798865986868472,0.00072961309375839,0.000699118384478794,0.000730569098418094
"K02896",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K02897",0.000225203750368907,0.000580758376262365,0.000335389129292099,0.000334807647861505,0.000598543101753805,0.0001609601662441,0.000541938734558408,0.000611416741930486,0.000181969050703856,7.72653042535981e-05,0.000406157454603163,0.000384072310002287,0.000642047495949913,0.000266881364524161
"K02895",0.000702853640264251,0.000911424406710846,0.000772461026389138,0.000656951176654963,0.000638445975204059,0.000914697772311299,0.000895419494756865,0.000759385177192201,0.000838097456384618,0.000856595595305322,0.000746863487162107,0.000750743285570814,0.000701712515775561,0.000725350747715108
"K02892",0.000822720152557379,0.000911424406710846,0.000772461026389138,0.000799422516170497,0.000641401743607781,0.000916917912535356,0.000910066487582768,0.000759385177192201,0.000841216925825256,0.000889027945238931,0.00083383318494689,0.000753229190489922,0.000703009581423945,0.000742496757167777
"K02890",0.000822720152557379,0.000911424406710846,0.000772461026389138,0.000799422516170497,0.000641401743607781,0.000916917912535356,0.000910066487582768,0.000759385177192201,0.000841216925825256,0.000889027945238931,0.00083383318494689,0.000753229190489922,0.000703009581423945,0.000742496757167777
"K10811",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K02096",2.72423891575291e-06,2.09282297752203e-05,7.54420535326972e-05,2.21622083690831e-05,2.95576840372249e-06,5.66135757134421e-05,1.95293237678706e-05,0,0,7.63114116084919e-06,3.58637929009415e-06,1.49154295146519e-05,0,0
